Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_(grade),Admission_grade,Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),GDP,Inflation_rate,Unemployment_rate,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations)
1,1,1,17,0,0,0,5,2,7,7,0,1,1,0,1,2,2,3,149.2936626648776,151.42329896045797,3,2,1,1,3,2,18.430336731484235,18.265126782506133,1.8902715766746903,1.8748846414627307,6.8174816889224115,Dropout,0,0,0,1
1,1,1,30,1,0,0,4,4,5,10,0,1,1,0,1,1,2,1,139.8152600877142,136.55584508597346,5,6,6,6,0,0,13.82573101611773,13.818788683931887,2.459856269727611,1.3908957515428357,2.5604365648729432,Dropout,2,0,0,0
0,2,1,21,0,1,0,2,6,2,6,0,1,0,0,1,5,2,5,171.30467136028344,176.7825554209988,3,4,1,0,0,1,13.756334684523761,14.432837448048378,2.327287665185385,1.5531162639185172,5.503771395457889,Graduate,0,0,0,0
0,2,1,28,0,0,0,1,6,7,2,1,1,0,0,1,2,2,1,128.02972371859647,126.11729777219612,6,7,6,5,4,5,18.741966125079763,18.271536490236745,2.01847190921995,1.688617005735954,4.99562474522669,Graduate,2,0,0,1
0,2,1,35,0,0,0,3,6,7,5,1,0,0,0,1,1,2,6,176.69876427525975,166.51164533671502,4,5,4,3,4,5,19.78113270062742,22.06326762223648,2.2989961906410277,1.3989011263049091,6.380736439146159,Dropout,0,0,0,1
1,1,1,20,0,0,0,2,3,7,6,0,1,0,0,3,1,2,8,159.0850642534794,159.30072140658112,5,5,4,3,4,3,12.051972462688772,12.614522584927865,0.7651244415647724,1.2237520512928943,5.7477843816436165,Enrolled,0,0,0,0
0,1,1,23,0,0,0,2,4,3,4,1,1,0,0,1,1,1,4,151.66593175735022,148.94304944849296,5,6,3,2,2,2,15.13405059891706,14.557594856103169,3.1536683334539095,2.0225280045784015,3.924950774106727,Graduate,0,0,0,1
0,1,1,19,0,1,0,3,3,7,8,0,1,0,0,2,1,4,7,142.91668097588393,148.69506969651277,4,5,5,4,0,1,11.622074465131032,11.45619689245766,3.3502278441348206,1.9047448402370954,11.026121986153615,Enrolled,1,0,0,0
1,1,2,18,0,0,0,5,1,9,6,0,1,0,0,1,2,3,7,152.65479695211678,155.09065479732638,4,4,3,2,4,3,12.95757296609891,14.12895850778289,1.2926561859983754,1.466789414880529,9.918212637137657,Graduate,0,0,0,1
0,1,1,20,0,0,0,3,2,9,6,1,1,0,0,1,2,2,3,161.17909796427526,160.08757100972582,6,6,4,5,1,2,12.048978526396027,11.478634113228924,0.45284328503293914,1.4376439021665968,9.039877044605863,Graduate,0,0,0,0
0,1,1,24,1,1,1,3,1,3,4,1,0,0,0,2,1,1,5,113.77674966684484,118.72948911006408,6,5,5,4,4,3,15.668407330664074,14.772856809835833,2.7008827978059267,1.8174047316642623,5.358364057191309,Dropout,0,1,1,0
0,1,1,25,0,0,0,2,2,7,4,0,0,0,0,1,1,2,6,129.7575527012255,126.25779753643387,3,4,4,3,3,4,14.482635876343615,14.951729941418325,2.364295601929555,2.1979826347150766,3.851928036836931,Graduate,0,1,0,2
0,1,1,30,0,0,0,3,3,5,7,1,0,0,0,1,1,2,6,168.65202946339315,166.51559212748165,4,4,4,5,4,4,18.747424350281907,18.958623895598,2.7738850070201564,0.994498528538594,6.715489280987028,Dropout,0,0,0,0
0,1,1,26,1,0,0,2,3,2,4,1,1,0,0,5,3,3,4,146.5242154619994,151.29749343246465,4,5,5,6,4,5,16.563815865992318,17.133017135829135,2.277121840472037,0.5130506060190102,8.02400827098328,Graduate,0,0,0,0
1,3,1,20,0,0,0,3,2,5,7,1,1,0,0,1,1,3,1,120.90635884420536,125.10763290021293,3,4,3,2,0,1,14.476273724464074,16.20908304839594,2.055876200081699,1.7715774437233516,3.786410133920155,Enrolled,0,0,0,0
1,1,1,18,0,1,0,4,3,10,6,0,1,0,0,1,1,2,5,135.03410949959905,141.08990372389113,5,6,6,7,3,4,10.364277115608639,9.110398053345879,1.5751456860766522,1.2037818912364808,7.107260830299548,Graduate,0,0,0,0
0,1,1,18,0,0,0,6,3,4,3,0,1,0,0,1,2,2,3,166.73646884090903,161.93017787867606,4,3,4,5,2,2,16.160756155876747,15.781336693550246,2.9251830797185434,1.7118782445651683,8.59115521318509,Graduate,0,0,0,0
0,1,1,19,0,1,0,2,4,10,7,1,0,0,0,1,4,2,8,134.04724195001225,140.9736848821538,4,4,3,2,4,4,15.764894145227412,15.515432220301735,2.320507340973724,2.5211815851411745,9.723540460753691,Dropout,0,0,1,0
0,3,2,17,0,0,0,1,5,8,4,0,1,0,0,1,1,4,6,151.55991863748207,150.5056740838523,5,5,4,4,1,0,14.515902401143604,14.426163056570426,1.5065193862595345,1.2086764810604413,3.899390717314746,Graduate,0,0,0,2
0,1,1,21,0,0,0,3,2,5,8,0,0,0,0,1,5,4,1,137.22658359279183,130.78081005072536,3,4,3,3,3,2,14.715025837372218,16.11444720257296,0.2607755360041515,2.3931470395932952,5.9887073429697235,Graduate,0,0,0,0
1,1,1,17,0,0,0,5,3,1,8,1,1,0,0,1,2,2,7,165.15086358172618,164.03961042634234,3,4,3,4,2,3,12.304778910115724,11.566932595038818,3.0584274941706857,1.778340963270435,7.371460258141681,Graduate,0,1,0,0
0,2,1,17,0,0,0,4,4,3,5,0,1,0,0,1,2,2,5,142.50565415742173,141.71562333443345,3,4,2,3,2,1,12.376730709430637,10.412821956059341,2.2594655723405443,1.4889288897253843,7.134603928267856,Graduate,0,0,0,0
0,1,1,19,0,0,0,3,4,7,3,1,1,0,0,1,1,1,2,169.0826031370084,174.09928360537756,6,5,4,5,6,5,15.101145769013051,13.731860225418817,1.4921643211767432,1.4039361091921552,9.719062480936955,Graduate,0,0,0,0
1,1,1,43,0,0,0,2,5,4,5,0,0,0,1,4,3,2,8,158.80334413119806,153.95770422960658,5,4,6,7,5,4,14.956489696904383,14.073915789647996,2.2834139827470827,1.0921612986537579,6.017024014916976,Graduate,0,0,2,0
1,3,1,20,0,0,0,6,3,3,7,0,1,0,0,1,2,3,1,141.5469608336545,133.48682294886194,5,4,3,2,4,3,13.445693056373349,14.995394877145799,3.489408621206654,1.5967397983718854,2.871450244986556,Graduate,0,0,0,0
0,2,1,19,0,0,0,2,1,5,10,1,0,0,0,1,1,2,7,154.94779456823377,146.50881971155837,3,3,2,3,3,3,13.366779064148464,14.756276466748737,2.7323615625900883,1.2029544225049864,5.833127106731231,Graduate,0,0,0,0
1,1,1,20,0,0,0,4,4,2,2,0,1,1,0,1,5,2,4,156.3442670937362,160.50277045030904,4,4,4,4,0,1,13.990602349341724,13.612422936745082,3.12004134286701,1.0746357576616332,2.734651822255702,Dropout,0,0,0,0
0,3,1,25,0,0,0,4,2,4,7,0,0,0,0,1,2,2,1,170.64126417842618,169.6442596232927,4,3,3,2,3,3,16.262304301619373,16.082215695289406,2.2555884447926977,1.7256230999660909,4.63420006939862,Enrolled,0,0,0,0
0,1,1,30,0,0,0,5,2,6,5,0,1,0,0,1,1,4,6,152.6440657688115,147.22095217088278,5,4,6,5,0,1,17.291950626059634,15.114546666727438,1.304980096109833,2.042359450446722,7.409147781319152,Graduate,0,0,0,1
0,1,1,19,0,1,0,3,3,7,6,1,1,0,1,1,3,4,5,161.9687430004165,158.35576228980312,4,3,3,2,4,3,12.561449933944115,12.368564935342036,0.00868172015339086,2.7200542242806396,8.381198741326932,Graduate,0,0,0,2
1,1,1,18,0,0,0,5,2,5,5,1,1,0,0,1,3,2,5,160.4218465929235,160.87225566302791,4,5,5,6,4,3,13.884165020672395,14.704995939223217,0.6119701723275386,0.639048070490439,6.707909507907302,Dropout,1,0,1,1
1,1,1,17,0,0,0,2,2,2,1,1,1,0,0,1,1,2,8,181.7476928309944,181.49161860311352,4,4,4,4,4,3,14.265236297593775,14.436437462882871,2.5806029912507276,1.2023811217280067,5.9495566760284095,Graduate,0,1,0,0
0,2,1,18,0,1,0,3,1,2,3,0,1,0,0,1,1,3,5,142.8502248426485,148.51834377073172,5,6,3,2,4,3,16.60828780823227,17.527177642294536,2.818195040906537,0.8579870216255331,6.672310280271418,Graduate,0,0,0,1
0,1,1,22,0,0,0,4,4,6,4,0,0,0,0,1,1,4,4,138.7008422270226,134.49716821792518,6,6,7,6,6,5,17.62385680019814,17.621828570513713,2.1965769501554826,1.8947442650190858,6.4490221008098345,Graduate,2,0,0,0
1,1,1,18,0,0,0,4,5,5,4,0,0,0,0,1,1,2,8,179.52667583337413,184.13540727654407,3,2,1,0,2,2,16.229462566909003,16.182992960914127,0.6698465799731592,1.3391162665726277,3.9367013103146613,Dropout,0,1,1,0
0,1,1,18,0,1,0,1,6,3,4,1,0,1,0,1,4,4,6,154.77044820590646,160.6868503557811,4,5,4,5,1,0,14.657550701207617,15.026905066921609,1.5815366084172913,0.8139931239562783,4.014384880885524,Dropout,0,2,0,0
0,1,1,28,1,0,0,5,2,7,10,0,1,0,0,4,1,2,3,183.7558559026258,188.2438969922701,5,5,4,4,2,3,16.691394064377526,16.224056781117174,3.022787394128791,1.4486923210050706,7.812829265757797,Dropout,2,0,0,0
0,1,1,19,1,0,0,5,3,10,10,0,1,0,0,1,1,2,7,147.2751084799334,142.86321766123908,6,5,5,6,4,3,13.192569935083228,12.518169046471735,2.709385886010592,1.3276635823708227,4.958813357375163,Graduate,0,0,0,2
0,1,1,27,0,0,0,4,3,7,9,1,1,0,0,1,1,1,7,116.73988462941324,118.32800429649572,3,4,2,1,3,4,14.552520060318312,16.29149391422765,0.30441651245684964,1.634699967151445,7.139692643514545,Graduate,0,0,0,0
0,3,2,21,0,0,0,2,4,5,3,0,0,0,0,5,1,2,2,170.9238607851523,165.57813256271456,6,6,4,4,3,4,16.981380396278357,17.243518284559055,4.7273774981774235,2.464052104190853,7.161993910427793,Graduate,1,0,0,2
0,1,1,22,1,0,1,5,1,9,7,0,0,0,0,1,1,1,8,165.29859640403095,161.06352232578715,5,5,6,7,0,0,17.933500388344925,17.938669791663745,1.1992805942506242,1.9285328373439226,6.250628071835154,Dropout,0,1,0,0
0,2,1,24,0,0,0,2,6,7,4,1,1,0,0,1,4,2,1,117.23225519428533,120.0020816125933,3,3,1,2,3,3,14.091188449330064,14.913922307095413,3.377431854809349,1.1879689304939374,5.320480940189201,Graduate,0,0,1,0
0,1,1,21,0,1,0,6,2,8,4,0,1,0,0,1,1,4,5,134.41802859731192,139.30128479803994,5,4,4,5,5,4,15.961814285937223,18.18515080875905,0.926443895333551,1.0832787945440383,11.151620369113697,Graduate,0,1,0,0
0,3,2,18,0,0,0,2,2,4,6,0,0,0,0,1,4,3,2,127.68727957866183,128.61391775947203,6,7,6,7,2,1,19.064196574370584,19.559060309216708,2.36246005684757,1.7121723908740734,5.190960187251192,Dropout,0,0,0,0
1,1,1,24,0,0,0,3,2,7,7,0,1,0,0,2,2,2,2,135.54408249612695,131.4987053434016,3,3,3,2,3,3,14.363850402005577,14.90225998874149,3.0188280805500534,1.4273226517966668,2.609419813047313,Graduate,2,0,0,0
1,1,1,33,0,1,0,4,3,7,6,1,1,0,0,1,1,2,3,134.8976777815929,141.22715716803285,4,4,2,1,1,1,15.828793522893632,14.78780227455854,3.0533067089510193,1.0250854608281528,7.67700479133708,Graduate,1,0,0,0
1,1,1,18,0,0,1,4,5,10,4,0,1,0,0,1,1,2,2,168.3972303008172,166.40237980475317,4,4,5,5,4,4,16.428370676070525,14.95454714564169,3.762510607527212,1.7259035871451396,9.43844961302013,Dropout,0,0,0,1
0,3,1,25,0,0,1,3,2,8,2,0,1,1,0,1,1,2,6,147.34815420631557,155.11456023665994,6,6,5,5,3,4,18.72059068686185,20.09194713314575,2.5611779234865697,0.8782505255257661,8.34296803471522,Dropout,0,1,0,0
0,1,1,23,0,1,1,3,1,6,7,0,1,0,0,2,5,2,4,134.34353189411462,123.5856222219484,3,3,1,0,0,1,13.076177823620608,13.87102745949068,3.7364633985135045,0.8014843925265387,8.33199560982807,Dropout,0,0,0,1
0,1,1,17,0,0,0,4,2,7,4,1,0,0,0,1,1,1,4,162.55990840541006,166.33163770497382,4,4,4,4,4,4,13.122416997192385,12.430571658397913,1.2257667127686762,1.6157645383018606,8.61686096265327,Graduate,0,0,0,0
0,1,1,18,0,0,0,2,2,5,6,0,1,0,0,1,2,2,1,136.08170035107608,128.31042999788107,6,6,5,6,0,0,13.617066732176836,15.305069922709293,3.3628790027155704,1.050819538233791,6.180384126577673,Graduate,0,0,0,0
0,2,1,17,0,0,1,6,3,2,5,0,1,0,0,2,1,2,5,123.93493579852705,121.17811194339016,4,4,2,1,4,3,15.944453649255312,16.402626795171493,2.6240165107205624,1.2511001380749696,8.812599955480682,Dropout,0,0,0,0
1,1,1,17,0,0,0,2,2,7,10,1,0,0,0,1,3,2,7,121.84184001589816,122.7401603885372,3,4,1,2,1,0,16.13159147474553,16.685561405964553,2.031242304491453,1.1616045474571655,3.6640972578040394,Graduate,1,0,1,0
1,1,1,27,0,0,0,1,4,10,7,1,0,0,0,1,2,2,5,141.74575659377686,147.66541085598578,3,4,2,2,1,2,14.561317945697853,15.031648837520816,1.0725672654116623,1.8058121235688838,3.707940488966874,Graduate,0,0,0,0
1,2,1,18,0,0,0,6,2,7,5,1,1,0,0,1,1,2,5,168.6093132825214,165.94313049649003,5,5,5,5,3,4,14.76908373881592,14.102092944366353,1.2609347141047489,1.2939799557067952,10.007955522046853,Graduate,2,0,0,2
1,1,1,18,0,0,0,5,3,6,4,1,1,0,0,1,1,2,2,134.17848280192985,142.7577585645698,6,7,4,5,4,3,13.806391457488203,15.307612695858026,1.2158636270619136,0.7025088575172549,3.9293269495030767,Graduate,0,0,0,1
0,1,1,23,1,0,0,4,5,5,4,0,1,0,0,1,1,2,4,186.50689600021224,189.74900655777,3,2,2,1,0,0,12.636866446280846,12.246407717221993,3.458300046142485,1.0251587751349052,6.4398168878967015,Graduate,0,0,0,0
0,1,1,39,0,0,0,3,6,10,9,1,1,0,0,1,1,2,7,148.17360336416758,150.63148237860582,4,3,4,5,1,1,12.702970776069321,13.214253006761483,2.3335080324216237,0.5458560718517568,4.038478982569995,Dropout,0,0,0,0
0,1,1,18,0,0,0,6,5,1,9,0,1,0,0,1,1,4,7,180.36267019733847,179.37328954566948,6,7,6,7,1,1,15.579258952648988,15.520404875060676,1.6433062562784113,1.5272620192753261,7.716761508561181,Enrolled,1,0,2,1
1,1,1,17,0,0,0,4,4,7,2,0,0,0,0,1,1,2,2,180.51344665328415,184.09531584135584,3,4,2,1,3,4,16.426689643137287,16.85196720090421,1.8950421042731413,2.1463664503757274,4.25073689950192,Dropout,0,0,0,0
0,1,1,17,0,0,0,3,5,7,7,1,1,0,0,4,1,2,1,187.86461898689774,192.96325004774312,5,6,4,3,4,5,15.650783072670912,15.552528907107401,3.0793396424316946,2.538237077136776,4.785759442921929,Graduate,0,2,0,0
1,1,1,21,0,0,0,1,4,5,7,0,1,0,0,1,1,3,5,141.55276705763887,143.8190852788612,3,3,4,4,3,3,18.455550030052517,17.815496141326356,2.5511996653192828,2.8295092294070976,7.978206730606408,Dropout,0,1,0,0
0,2,1,28,0,0,0,1,4,7,2,0,0,0,0,1,1,2,6,131.20379484249304,134.62354409903895,6,5,4,4,4,4,14.37015804616527,11.442384203049617,3.508389390822116,1.958317342636041,2.0028020946292258,Graduate,0,0,0,0
0,2,1,25,0,0,0,4,6,5,7,0,1,0,0,1,2,1,7,127.39572036020172,125.41868597363714,6,5,6,5,3,3,15.049935654489676,14.133411017039899,1.912343497348966,1.6914325575238536,9.848668916797411,Dropout,0,0,0,0
0,1,1,20,0,0,0,3,2,4,3,1,1,0,0,5,2,2,4,146.21495145282393,154.2211220654815,4,5,4,4,4,4,15.438424255068622,15.427643014583833,3.0246092090607917,2.7106507529671697,5.836929730526116,Graduate,0,0,0,0
1,2,1,34,0,1,0,3,3,9,9,1,1,0,0,1,1,3,4,160.17925193610125,158.30421161320555,3,4,2,1,3,3,18.299835833932665,20.335504450769353,1.663297782057768,1.749292333216706,8.794953721113576,Dropout,0,0,0,0
0,1,1,20,0,0,0,5,3,7,3,0,0,0,0,1,3,2,4,169.538590808903,160.93599590432345,3,4,1,2,3,4,15.326455990934468,16.076587376540513,1.8925969110456016,1.805845251140528,7.338139253716911,Graduate,2,0,0,0
0,1,1,25,0,0,0,3,2,7,7,1,1,0,0,1,1,2,5,153.40576910808073,151.39037870807505,4,3,3,2,1,0,12.06150187673719,13.95595690526178,1.4518804844508608,0.8270195043446295,8.982084692058862,Dropout,0,0,2,0
0,2,1,23,0,0,0,2,3,10,7,1,0,0,0,5,5,3,3,138.49500809159937,138.91620421217482,5,4,6,5,5,4,16.46064987758066,16.381195334575672,1.134055063979001,2.0017550616343907,2.971146737140716,Dropout,0,0,1,0
0,3,1,17,0,0,0,4,2,3,2,0,0,0,0,1,3,2,2,126.7014264897292,119.28882350208823,4,4,5,4,1,0,17.751017812311925,18.125247740893858,3.301105538104066,1.5268171974888407,4.4882500330274215,Dropout,0,0,0,0
0,1,1,26,0,0,0,6,2,2,5,1,1,0,0,1,2,2,7,161.466330862654,165.82660770768715,3,2,1,0,0,-1,13.961528432789711,14.75340143695027,1.794908968021841,1.8120218757636015,9.777499938002329,Dropout,0,0,2,0
1,1,2,20,0,0,0,3,5,1,4,0,1,0,0,1,3,4,7,140.9056315871706,139.5094019575093,5,5,5,4,3,2,13.433119571017837,13.690572374624168,3.776031670945188,1.4118240966531777,4.608730761356123,Graduate,0,0,0,0
1,2,1,18,0,0,0,3,2,7,7,1,0,0,0,1,1,2,3,151.90616947412772,152.33112325236294,5,5,5,6,0,1,13.19402375835498,13.259454964480673,2.0624704372547082,2.516886562143729,7.950350586470226,Dropout,0,0,0,0
0,3,1,22,0,0,1,1,2,8,4,0,1,0,0,2,2,2,1,121.09534807213575,112.67779586028016,5,6,3,3,3,3,13.868331914390293,13.059473219863998,2.27126067257745,1.2005590225106504,8.215218547039116,Graduate,0,1,0,0
1,1,1,18,0,0,0,2,1,1,7,1,1,0,0,1,1,2,1,181.4068847051987,179.42507970430208,6,6,6,6,2,3,20.122400602711224,20.101297636825368,-0.04571755930428445,2.202529040368256,5.313701371967707,Graduate,0,0,0,0
1,2,1,17,0,1,0,2,5,7,5,0,1,0,0,3,4,2,2,154.71301776715194,152.50819115235,3,2,3,4,3,2,16.116858108885392,16.886485349396146,1.9660900950137539,1.4303090538391026,5.721849059237596,Enrolled,0,0,2,0
1,1,1,26,0,1,0,6,3,5,8,0,1,0,0,5,3,3,8,156.36839741078026,155.19751522275914,3,4,2,1,0,1,14.068187940855312,12.86725262163861,1.9639537510670233,1.1240349213888288,7.799402795957379,Graduate,0,0,0,1
0,1,1,24,0,0,0,6,3,6,6,1,1,0,0,1,5,2,1,159.27236478447492,155.20356456963145,3,4,3,3,3,3,15.166804203723254,14.891253490070413,3.734324664108141,1.7899584892876992,4.324817503897805,Dropout,0,0,0,0
0,1,1,19,0,0,0,2,3,1,4,1,0,0,0,1,1,1,2,158.43331980345891,162.17889094252115,5,6,6,7,2,3,18.896621595047613,20.76672982342632,0.5374983062391465,0.8174409385641354,8.087311003698513,Graduate,0,0,0,0
1,1,1,21,1,0,0,3,2,7,3,1,1,0,0,1,1,3,3,144.48450644795972,143.98982595445142,3,4,4,4,3,4,12.446378546904066,11.615259898077184,2.4750012812357918,1.1026571885284278,10.7638635937809,Dropout,0,0,0,0
0,1,1,25,0,0,0,2,3,5,4,1,1,0,0,1,1,2,4,145.0618482825037,141.55460325807024,4,3,2,3,0,-1,16.665725446993076,16.345948979339095,2.6408460403122302,0.7043281482164282,6.489599226612462,Enrolled,0,1,0,0
0,1,1,18,0,0,0,5,3,3,4,1,1,0,0,1,1,4,4,156.0857399231901,161.791330166883,4,4,2,3,0,1,17.59652803143843,17.66842133970055,0.945142787237226,2.0449012037525116,1.9596071073141466,Enrolled,0,0,0,0
0,1,1,28,0,1,0,3,2,7,6,1,0,0,0,3,1,3,7,147.26979436898907,143.6021125946933,3,4,1,0,3,4,14.426867037617969,14.7569372831795,0.7019308691048662,1.2076063718204737,6.303117861712913,Graduate,0,1,2,1
0,1,1,17,0,0,0,2,6,10,2,1,1,0,0,5,5,2,2,119.72483346870189,127.69305497116075,6,6,5,5,3,2,12.456933531666268,11.652927421470386,1.30966743403572,1.568148967793937,5.964496195289223,Dropout,0,0,0,2
1,1,1,21,0,0,0,3,2,8,7,1,0,0,0,3,3,4,4,155.53235651041237,150.2187325695866,4,5,3,2,0,1,14.567963390001605,14.083919851819987,1.7930107004943363,0.7743766283428357,3.6470218920178437,Graduate,0,0,0,2
1,1,1,28,1,0,0,3,6,7,7,1,1,0,0,1,4,3,3,154.45635815511986,159.33340454341254,3,3,3,4,2,1,14.73932160805475,14.516804225539898,0.7069335398878576,2.26066247683646,10.430056775016006,Enrolled,0,0,0,0
0,1,1,21,0,0,0,4,2,7,7,1,1,0,0,2,3,2,1,121.62809063849187,114.88831126517981,4,5,5,6,0,0,9.532530715329152,9.673227380846715,-0.2684458468913178,1.7318255982078297,6.9983612771599,Graduate,2,0,0,2
1,1,1,28,0,0,0,5,6,7,10,1,0,0,0,1,3,2,7,107.8470388183902,112.83994297445886,6,5,6,5,2,3,11.144187532176565,12.755964099450953,0.6031700023868669,1.2262906208191084,5.789384845322987,Graduate,1,0,1,0
0,3,1,21,0,1,0,4,4,2,1,0,1,0,0,2,2,2,8,163.9007540976299,156.22750376926456,4,5,4,3,4,5,14.455975771601452,13.72009678923227,1.600354701133268,0.6744924081751786,6.818851734961612,Graduate,0,2,0,0
0,1,1,19,0,0,0,3,2,1,4,0,0,0,0,1,1,2,8,146.7797615446916,149.15696099000252,3,2,1,0,0,1,14.671870242791583,13.878369928236898,2.0184658360677323,1.4501474947047417,6.202610822898192,Graduate,0,0,0,0
0,3,1,31,0,0,0,3,5,2,5,0,1,0,0,1,2,3,8,128.47588789881777,127.64204039981547,6,7,4,3,1,0,17.177760847519114,16.19718442995942,3.147934367832776,1.1489349591372133,4.02361375569234,Graduate,0,0,0,0
1,1,1,18,0,0,0,2,3,5,3,1,1,0,0,1,5,2,7,162.6314299481352,151.40544118342342,4,3,3,2,4,3,14.12712579863875,14.114488189333901,2.120379762565074,1.631533081736695,7.123023908941181,Graduate,0,0,0,0
1,2,1,19,0,0,0,2,2,7,7,1,1,0,0,1,1,3,8,145.93257963581073,145.38938300893383,3,3,1,2,3,3,15.716089117959381,17.173319063899847,2.36219132202753,1.6953354982330076,7.156893203243424,Graduate,1,0,0,0
0,1,1,27,0,0,0,1,2,7,1,0,1,0,0,1,3,2,4,181.7037256430653,175.66951763783555,4,5,3,4,3,3,16.265670423484814,16.261985037576192,2.416376881983684,0.9036094368428303,3.736207697363225,Graduate,0,0,0,1
1,1,1,18,0,0,0,1,3,8,3,1,0,0,0,1,2,2,2,149.08387034625144,144.52337138559753,5,4,3,2,4,4,15.343788963135689,16.466967025538924,2.540794600333184,1.0391950585754375,5.739996030609615,Graduate,0,0,0,1
0,1,1,30,0,0,0,5,2,1,4,1,1,0,0,1,4,2,4,148.66003327268996,148.73616328789782,6,6,4,4,2,3,13.909801219918991,13.883572638991826,2.1361817113577097,1.421274566061889,7.365500893841747,Graduate,0,0,0,0
0,1,1,17,0,0,1,5,4,5,1,0,0,0,0,1,3,2,4,168.30699966463095,164.62284475760015,6,7,6,6,5,6,14.334113432113387,14.969770701991958,2.44138645529972,1.0900838487367177,8.78816557003743,Dropout,0,0,0,0
0,1,1,17,0,0,0,3,3,4,8,1,1,0,0,1,5,2,7,149.0074859086779,144.31666474840165,5,4,3,3,1,2,15.495508612948726,16.261356967793294,1.9467782830367306,1.7861128057267865,6.330787547821544,Dropout,0,0,0,0
0,1,1,19,1,0,0,3,2,7,7,0,1,0,0,1,1,3,2,161.19255994741448,166.0413831442113,3,2,3,2,3,2,17.86413520301087,14.959904171523121,2.7609215626082397,0.6572288207212549,6.814605081874458,Graduate,0,0,0,0
0,2,1,24,0,1,0,1,6,3,3,1,1,0,0,1,1,2,6,139.51545554749384,134.47128701513043,6,5,6,5,1,0,18.58579283909709,19.34554298910167,1.2830645352706487,0.8357265567309581,9.622227505577122,Graduate,0,0,0,0
1,1,1,23,0,0,0,3,6,5,1,0,1,0,0,3,1,3,5,164.04704072993385,164.312649758229,5,6,4,4,5,4,11.903090107055839,13.1408444297771,1.5699050716440297,1.7224737559960055,6.442801710978957,Graduate,1,0,0,0
0,1,1,27,0,0,0,1,1,10,6,0,0,1,0,1,1,4,6,176.08548078792919,174.65290283889155,6,6,6,5,2,3,18.145351499205344,17.28808904226147,3.4078825941118804,1.3362147782656504,2.716212279434564,Graduate,0,0,0,0
1,1,1,18,0,0,0,4,2,4,7,1,1,1,0,1,1,2,2,184.7757647979364,186.73738113107686,4,4,4,4,1,2,21.928150774050636,20.859144016935943,0.6172926545296253,0.8303449691896005,7.778708209348761,Dropout,0,0,0,0
0,1,1,21,0,0,0,3,2,5,9,1,1,0,0,1,1,2,8,137.11853090304734,137.18860033621914,4,3,3,4,0,0,14.756251524222987,13.322261269281231,2.232383211508296,0.5497556671869668,8.95955039632698,Graduate,0,0,0,0
1,1,1,17,0,1,0,3,3,7,2,0,0,0,0,1,4,3,1,150.87013135604764,152.9116494967599,4,4,5,5,3,2,12.949519921868733,12.444325981063999,-0.48431097108117394,2.0775028957716275,7.848366795257221,Dropout,0,0,1,0
0,3,1,29,0,0,0,2,3,4,7,0,1,0,0,1,1,3,3,164.77297175018768,163.89890479464987,4,4,3,4,0,1,12.001608105103562,12.633971351461497,3.0427460825341224,1.6974323360643033,7.247182272515069,Graduate,0,0,0,0
1,1,1,26,0,1,1,3,4,5,7,1,0,0,0,2,3,3,5,120.35396217195012,128.12066763129735,6,6,4,4,6,5,15.148754181126197,16.36783937509301,3.866954811193793,2.1671207122896727,3.6486421009487353,Graduate,0,0,2,0
0,1,1,20,0,0,0,4,6,5,10,0,0,0,0,4,1,4,2,139.1671096526372,137.24520578351346,5,4,3,3,3,2,15.212703898607382,16.882797770397072,1.8861038783383066,1.921976083921426,6.043387077478447,Graduate,0,0,0,0
1,2,1,17,0,0,0,2,2,6,5,0,1,0,0,1,1,2,3,155.37166879957394,162.21926067452222,5,6,4,5,5,6,16.11252869309787,16.640942132533695,2.5053187196489066,1.5450124484343855,7.918884583164085,Graduate,0,0,0,0
0,1,1,20,0,0,0,4,2,7,10,0,1,1,0,1,4,1,8,151.33826926396839,147.76372793097465,3,2,4,5,3,2,13.936604613336794,12.49180565611601,0.28655732919733357,2.2065116424002977,11.466472328841041,Graduate,1,0,1,0
1,1,1,19,0,0,1,2,5,3,5,1,1,0,0,1,1,4,2,160.1773377729303,171.9757304693272,6,7,4,3,2,3,15.290496863933669,15.21611059358577,1.9628037593495067,1.5566807598000199,4.288825503273368,Graduate,0,0,0,1
1,1,1,19,1,1,0,1,1,2,7,0,1,0,0,1,2,3,4,157.1770539998879,144.72839475050716,3,3,4,3,2,3,13.055485377632984,11.751900889550347,2.061868272431793,2.5477869795297314,4.963115140483153,Graduate,0,0,0,2
