"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio"
1,1,1,8,1,2,133.1,1,4,4,7,7,121,0,0,1,0,1,0,21,0,0,6,9,5,11.8333333333333,0,0,6,8,5,10,0,8.9,1.4,3.51,"Dropout",83.3333333333333,58.8235294117647
1,2,1,3,1,3,120,1,1,1,1,1,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,"Graduate",95.2380952380952,74.0740740740741
1,1,1,5,1,2,140,1,3,3,2,2,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.4285714285714,1,0,6,12,4,11.5,0,13.9,-0.3,0.79,"Enrolled",83.3333333333333,50
2,2,1,4,1,2,133.1,1,5,5,7,7,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,3,1,4,0,2,120,1,3,3,4,6,160,0,0,0,1,1,0,40,0,0,5,5,5,11,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,"Graduate",100,100
1,1,1,8,1,2,125,1,2,2,10,1,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,0,6,8,6,14.4285714285714,0,11.1,0.6,2.02,"Graduate",100,75
1,2,1,6,1,2,136,1,2,2,3,3,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,"Enrolled",60,46.1538461538462
1,3,1,4,0,2,133.1,1,1,1,1,5,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0,0,0,5,7,0,0,0,13.9,-0.3,0.79,"Dropout",0,0
1,2,1,6,1,2,120,1,1,1,1,1,115,0,0,0,1,1,0,30,0,1,6,9,2,15,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,"Dropout",33.3333333333333,25
1,1,1,3,1,2,127,1,5,5,3,8,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11,0,7.6,2.6,0.32,"Graduate",83.3333333333333,50
1,1,1,4,1,2,131,1,6,6,10,10,131,0,0,0,1,1,0,22,0,0,5,11,3,13.6666666666667,0,0,5,10,3,11.3333333333333,0,9.4,-0.8,-3.12,"Dropout",60,28.5714285714286
1,1,1,3,1,2,127,1,3,3,7,7,126.3,0,0,0,1,1,0,19,0,0,6,8,6,12.8333333333333,0,0,6,8,6,13.3333333333333,0,15.5,2.8,-4.06,"Graduate",100,75
1,1,1,5,1,2,132,1,2,2,2,7,127.1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,1,3,4,1,2,137,1,2,2,2,5,138.4,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,0,6,7,6,13.4285714285714,0,11.1,0.6,2.02,"Graduate",100,80
1,2,2,4,1,2,126,1,2,2,10,1,100,1,0,0,1,1,0,22,0,0,5,11,0,0,0,0,5,7,1,10,1,16.2,0.3,-0.92,"Dropout",10,5.55555555555556
1,1,1,3,1,2,136,1,1,1,1,1,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11,0,10.8,1.4,1.74,"Graduate",83.3333333333333,55.5555555555556
1,1,1,3,1,2,124,1,2,2,2,2,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,47.6190476190476
1,3,1,8,1,3,137,1,2,2,3,8,124.5,0,0,0,0,1,0,26,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,4,1,6,1,3,140,1,1,1,10,1,140,0,0,0,1,1,0,23,0,3,7,12,3,14,0,1,6,12,1,14,0,12.4,0.5,1.79,"Enrolled",30.7692307692308,16.6666666666667
1,1,1,5,1,2,131,1,3,3,5,5,125.1,0,0,0,1,1,0,18,0,0,6,7,6,12.3333333333333,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,"Enrolled",91.6666666666667,64.7058823529412
1,1,1,4,1,2,130,1,5,5,7,7,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.6666666666667,0,0,5,11,2,11,0,15.5,2.8,-4.06,"Enrolled",70,36.8421052631579
1,1,5,6,1,2,136,1,1,1,1,1,125.2,1,0,0,1,1,0,19,0,0,5,9,5,11.8333333333333,0,0,5,9,5,14.7142857142857,0,12.4,0.5,1.79,"Enrolled",100,55.5555555555556
1,1,1,4,1,2,133.1,1,2,2,2,6,95,0,0,0,1,1,0,20,0,0,5,14,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,"Dropout",0,0
1,1,3,5,1,2,110,1,5,5,7,7,107.6,1,0,0,1,1,1,22,0,0,6,6,6,11.6666666666667,0,0,6,6,6,12.1666666666667,0,7.6,2.6,0.32,"Enrolled",100,100
1,4,1,2,1,1,140,1,1,1,1,1,140,1,0,0,0,1,0,18,0,2,5,7,2,13,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout",20,16.6666666666667
3,2,2,4,0,4,133.1,1,1,1,1,7,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0,0,0,4,4,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,1,1,1,1,2,141,1,3,3,10,10,128,0,0,0,1,1,0,18,0,0,8,8,0,0,3,0,8,8,0,0,3,10.8,1.4,1.74,"Dropout",0,0
1,1,3,6,1,2,130,1,2,2,10,1,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13,0,0,5,5,5,14.2,0,8.9,1.4,3.51,"Graduate",100,100
1,1,1,3,1,2,160,1,3,3,7,7,152,0,0,0,1,1,1,19,0,0,6,7,6,13.8571428571429,0,0,6,6,6,14,0,13.9,-0.3,0.79,"Graduate",100,92.3076923076923
1,1,1,1,1,2,140,1,2,2,7,7,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.3916666666667,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,"Graduate",93.3333333333333,93.3333333333333
1,1,1,4,1,2,150,1,6,6,9,2,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout",40,33.3333333333333
1,4,1,2,1,3,150,1,5,5,4,4,150,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,"Graduate",90,75
1,1,1,3,1,2,133.1,1,2,2,10,2,112,0,0,0,1,1,0,19,0,0,6,7,6,12.1666666666667,0,0,6,6,6,12.1666666666667,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,1,1,2,1,2,152,1,3,3,7,6,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,"Dropout",100,100
1,3,1,6,1,4,133.1,1,2,2,2,1,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.3333333333333,0,0,5,9,2,16,4,16.2,0.3,-0.92,"Dropout",40,22.2222222222222
1,3,1,4,0,2,130,1,1,1,10,1,120.5,0,0,0,1,1,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout",0,0
1,1,1,5,1,2,148,1,2,2,2,6,141.4,0,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,1,1,8,1,2,148,1,2,2,2,6,145.2,0,0,0,1,1,0,20,0,0,6,7,6,13.7142857142857,0,0,6,8,6,14.7142857142857,0,16.2,0.3,-0.92,"Graduate",100,80
3,3,1,3,1,2,130,1,3,3,7,1,140,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout",33.3333333333333,28.5714285714286
1,2,1,5,1,2,160,1,2,2,2,1,100,0,0,0,1,1,0,38,0,1,6,9,5,16,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,"Enrolled",75,45
2,3,1,4,0,2,130,1,5,5,7,7,140,1,0,0,1,1,0,31,0,0,5,8,1,11,0,0,5,5,1,13,0,9.4,-0.8,-3.12,"Dropout",20,15.3846153846154
1,3,1,1,1,2,110,1,2,2,7,7,126,1,0,0,1,1,0,27,0,0,7,7,7,14.0857142857143,0,0,7,7,7,14.0857142857143,0,7.6,2.6,0.32,"Enrolled",100,100
1,1,1,3,1,2,122,1,2,2,7,1,112.6,1,0,0,1,1,0,21,0,0,6,9,6,10.1666666666667,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,"Graduate",100,63.1578947368421
2,3,1,6,1,2,110,1,5,5,7,7,106.8,0,0,0,1,1,0,34,0,0,5,8,1,10,0,0,5,9,0,0,0,8.9,1.4,3.51,"Dropout",10,5.88235294117647
1,2,1,6,1,2,129,1,1,1,1,7,121.6,1,0,0,1,1,0,19,0,0,5,10,0,0,0,0,5,7,1,10,0,7.6,2.6,0.32,"Enrolled",10,5.88235294117647
2,3,1,4,0,2,110,1,5,5,1,2,120,1,0,0,0,1,0,40,0,0,5,10,2,10.5,0,0,5,5,3,10.6666666666667,0,9.4,-0.8,-3.12,"Dropout",50,33.3333333333333
1,1,1,5,1,2,170,1,4,4,7,1,160.6,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Graduate",0,0
2,3,1,5,1,4,110,1,5,5,3,8,130,0,0,1,0,1,1,46,0,0,6,6,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,2,5,3,0,2,110,1,6,6,9,9,110,0,0,0,1,1,0,37,0,0,6,12,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,3,1,7,1,2,133.1,1,3,3,7,5,110,1,0,0,1,1,0,31,0,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,3,1,7,1,2,133.1,1,2,2,2,8,145.8,0,0,0,1,1,0,34,0,0,6,15,5,13.3333333333333,0,0,6,15,5,12.4,0,12.4,0.5,1.79,"Graduate",83.3333333333333,33.3333333333333
1,1,6,5,1,2,126,1,3,3,2,2,130.2,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
1,1,1,4,1,2,137,1,4,4,7,7,122.3,0,0,0,1,1,1,18,0,0,6,7,6,13.5714285714286,0,0,6,6,6,14.3333333333333,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,1,4,5,1,2,117,1,2,2,10,1,125.4,1,0,0,1,1,1,19,0,0,6,6,6,12.8333333333333,0,0,6,7,6,11.1666666666667,0,11.1,0.6,2.02,"Graduate",100,92.3076923076923
1,2,1,4,0,2,100,1,5,5,7,2,130,0,0,0,1,1,0,40,0,1,5,6,4,10.25,0,3,8,18,5,11.2,5,15.5,2.8,-4.06,"Dropout",69.2307692307692,37.5
1,3,1,2,1,2,120,1,2,2,7,7,150,0,0,0,1,1,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,12.4,0.5,1.79,"Dropout",0,0
1,1,5,6,1,2,126,1,4,4,3,7,116.9,1,0,1,1,1,0,20,0,0,5,5,4,14.5,0,0,6,8,3,13.3333333333333,0,11.1,0.6,2.02,"Dropout",63.6363636363636,53.8461538461538
1,1,1,6,1,2,122,1,3,3,7,7,114.7,0,0,0,1,1,0,20,0,0,5,6,5,15.8,0,0,5,8,5,13.7142857142857,0,11.1,0.6,2.02,"Enrolled",100,71.4285714285714
1,3,1,7,1,2,111,1,5,5,7,8,95.8,1,0,0,0,1,0,43,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,1,4,6,1,2,139,1,5,5,7,2,133.1,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,7,3,14.6666666666667,1,7.6,2.6,0.32,"Enrolled",70,46.6666666666667
1,2,1,7,1,2,150,1,1,1,2,1,150,0,0,0,1,1,0,35,0,16,18,22,18,11.6666666666667,0,12,13,13,12,11.5,1,15.5,2.8,-4.06,"Graduate",96.7741935483871,85.7142857142857
1,1,2,4,0,2,116,1,5,5,7,2,118.5,0,0,0,1,1,0,23,0,0,5,6,4,13,0,0,5,5,5,13,0,7.6,2.6,0.32,"Graduate",90,81.8181818181818
1,1,1,1,1,2,130,1,1,1,1,1,131.1,0,0,0,1,1,0,19,0,0,7,8,7,12.1214285714286,0,0,9,12,8,11.50625,0,12.4,0.5,1.79,"Graduate",93.75,75
1,4,1,2,1,1,150,1,2,2,10,6,150.3,1,0,0,1,1,1,21,0,7,11,15,9,14.2222222222222,0,4,9,15,7,13.75,0,8.9,1.4,3.51,"Graduate",80,53.3333333333333
1,2,1,4,1,2,132,1,1,1,2,6,120.5,0,0,0,1,1,0,19,0,0,6,17,4,12.5,0,0,6,8,4,13.25,0,13.9,-0.3,0.79,"Enrolled",66.6666666666667,32
1,1,1,6,1,2,108,1,2,2,2,1,105.6,1,0,0,1,1,0,20,0,0,5,7,5,12.1666666666667,0,0,5,7,5,15.2857142857143,0,12.4,0.5,1.79,"Graduate",100,71.4285714285714
1,3,1,4,1,2,133.1,1,3,3,10,1,125.3,0,1,0,1,1,1,30,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout",0,0
3,3,1,8,1,2,120,1,5,5,7,7,131,1,0,0,1,1,0,44,0,0,6,6,6,12.6666666666667,0,0,6,6,6,11.5,0,12.4,0.5,1.79,"Graduate",100,100
1,1,1,1,1,2,146,1,3,3,2,7,127,0,0,0,1,1,0,19,0,0,8,8,7,13.6142857142857,0,0,8,8,7,13.6142857142857,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,4,1,2,1,3,150,1,1,1,10,4,150,1,0,0,1,1,0,22,0,11,18,32,12,12.8571428571429,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,"Graduate",73.3333333333333,46.8085106382979
1,1,1,2,1,2,160,1,1,1,1,1,149.2,0,0,0,1,1,0,18,0,0,5,7,4,14,0,0,5,5,5,14.2,0,7.6,2.6,0.32,"Graduate",90,75
1,1,1,4,1,2,125,1,5,5,7,7,121.5,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,"Graduate",75,64.2857142857143
1,1,2,2,1,2,125,1,5,5,10,10,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,1,4,4,1,2,122,1,1,1,1,1,119.6,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,0,6,7,6,14.2857142857143,0,11.1,0.6,2.02,"Graduate",100,80
1,1,1,5,1,2,138,1,2,2,2,1,141.5,0,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Graduate",0,0
1,4,1,7,1,3,150,1,2,2,4,4,150,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,16.2,0.3,-0.92,"Dropout",66.6666666666667,34.7826086956522
1,3,1,7,1,2,140,1,1,1,1,1,110,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,"Graduate",100,66.6666666666667
1,1,5,8,1,2,113,1,2,2,1,1,110.2,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,0,6,10,2,10.5,0,9.4,-0.8,-3.12,"Dropout",50,30
1,3,1,6,1,2,139,1,3,3,7,5,110.3,0,0,1,1,1,0,24,0,0,5,12,1,10,0,0,5,11,1,11,0,8.9,1.4,3.51,"Enrolled",20,8.69565217391304
1,2,1,3,1,2,133.1,1,3,3,2,1,120,0,0,0,1,1,0,27,0,0,4,8,0,0,0,0,5,10,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
1,1,5,4,1,2,118,1,3,3,7,7,114.2,1,0,0,1,1,0,20,0,0,5,9,3,10.3333333333333,0,0,5,6,5,12.8,0,12.4,0.5,1.79,"Graduate",80,53.3333333333333
1,4,1,6,1,3,140,1,2,2,2,3,140,1,0,0,1,1,0,22,0,0,5,9,0,0,0,0,5,6,2,11.6666666666667,0,10.8,1.4,1.74,"Enrolled",20,13.3333333333333
1,1,1,7,1,2,144,1,3,3,7,7,132.8,0,0,0,1,1,1,19,0,0,6,9,4,12,2,0,6,10,4,12.5,0,15.5,2.8,-4.06,"Enrolled",66.6666666666667,42.1052631578947
1,1,1,3,1,2,125,1,2,2,2,5,121.5,1,0,0,1,1,0,19,0,0,6,6,6,13.8333333333333,0,0,6,6,6,14.5,0,8.9,1.4,3.51,"Graduate",100,100
1,1,1,5,1,2,131,1,2,2,5,2,127.2,1,0,1,1,1,0,23,0,13,17,19,13,12.1538461538462,0,10,17,28,11,11.9090909090909,1,11.1,0.6,2.02,"Enrolled",70.5882352941177,51.063829787234
1,1,1,2,1,2,131,1,3,3,1,6,128.2,1,0,0,1,1,0,18,0,0,6,7,6,14,0,0,6,8,6,13.6666666666667,0,12.4,0.5,1.79,"Graduate",100,80
1,1,1,3,1,2,140,1,1,1,2,4,133.4,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,0,6,6,5,13.8,0,11.1,0.6,2.02,"Enrolled",91.6666666666667,78.5714285714286
1,3,1,2,1,2,133.1,1,2,2,2,3,120,1,0,0,1,1,0,29,0,0,5,11,1,18,2,0,5,10,3,13.3333333333333,2,10.8,1.4,1.74,"Dropout",40,19.047619047619
1,4,1,7,1,2,140,1,2,2,2,3,140,0,0,0,1,1,0,20,0,0,6,11,6,11.2857142857143,0,0,6,12,5,11.7777777777778,0,16.2,0.3,-0.92,"Enrolled",91.6666666666667,47.8260869565217
1,1,5,5,1,2,139,1,3,3,7,1,136.9,1,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Graduate",0,0
1,1,3,5,1,2,125,1,1,1,1,3,117,1,1,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Enrolled",0,0
1,1,2,4,1,2,117,1,1,1,10,3,110.7,1,0,0,1,1,0,20,0,0,6,10,5,14,0,0,6,10,6,12,0,11.1,0.6,2.02,"Enrolled",91.6666666666667,55
1,3,1,2,1,2,150,1,3,3,7,3,160,1,0,0,1,1,0,24,0,0,5,13,4,13.75,1,0,5,9,3,12,0,9.4,-0.8,-3.12,"Enrolled",70,31.8181818181818
1,1,1,4,1,2,95,1,5,5,3,6,95,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11,0,12.7,3.7,-1.7,"Dropout",75,60
1,3,1,4,1,2,150,1,5,5,5,1,148.8,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,"Graduate",80,57.1428571428571
1,3,1,4,1,2,120,1,5,5,7,7,110,0,0,0,0,1,0,32,0,0,5,9,0,0,1,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
1,2,1,4,0,2,136,1,1,1,1,1,133.9,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.3333333333333,0,7.6,2.6,0.32,"Dropout",55,55
1,1,1,2,1,2,133,1,1,1,7,5,125.7,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,"Graduate",100,80
1,1,1,8,1,2,125,1,2,2,2,5,116.6,0,0,0,1,1,1,19,0,0,6,8,5,12.6666666666667,0,0,6,10,6,12.8571428571429,0,16.2,0.3,-0.92,"Graduate",91.6666666666667,61.1111111111111
1,1,3,5,1,2,127,1,3,3,3,5,141,1,0,0,1,1,1,19,0,0,6,6,6,15.1666666666667,0,0,6,6,6,12.3333333333333,0,12.4,0.5,1.79,"Graduate",100,100
1,4,1,6,1,1,130,1,2,2,2,2,130,0,0,0,1,1,0,27,0,4,6,6,6,13.1666666666667,0,2,5,7,5,15.1428571428571,0,11.1,0.6,2.02,"Dropout",100,84.6153846153846
1,4,1,7,1,2,130,1,3,3,7,7,130,0,0,1,1,1,0,21,0,7,12,20,10,11.8,0,5,12,15,9,11.4444444444444,0,8.9,1.4,3.51,"Enrolled",79.1666666666667,54.2857142857143
1,1,1,6,1,2,127,1,3,3,2,3,115.8,0,0,0,1,1,0,20,0,0,5,10,4,11.5,0,0,5,11,0,0,0,13.9,-0.3,0.79,"Enrolled",40,19.047619047619
1,4,1,5,1,3,140,1,3,3,2,9,140,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.3333333333333,0,12.4,0.5,1.79,"Graduate",100,85.7142857142857
1,1,5,3,1,2,125,1,5,5,3,1,126.1,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.6666666666667,0,9.4,-0.8,-3.12,"Enrolled",66.6666666666667,36.3636363636364
1,1,1,5,1,2,135,1,2,2,3,5,137.5,1,0,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Graduate",0,0
1,1,4,4,1,2,132,1,4,4,3,3,120.8,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,"Dropout",60,33.3333333333333
1,3,2,3,1,2,110,1,3,3,3,3,136.5,0,0,0,1,1,0,28,0,0,5,6,0,0,0,0,5,5,0,0,0,13.9,-0.3,0.79,"Dropout",0,0
2,3,1,7,1,2,130,1,2,2,7,1,122,0,0,1,0,1,0,25,0,3,10,23,6,11.4285714285714,0,2,7,15,4,12,1,15.5,2.8,-4.06,"Dropout",58.8235294117647,26.3157894736842
1,2,1,7,1,2,130,1,5,5,3,2,130,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,"Dropout",66.6666666666667,38.2978723404255
1,1,1,4,1,2,135,1,4,4,7,3,126.3,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.3333333333333,0,8.9,1.4,3.51,"Enrolled",50,22.7272727272727
1,1,1,8,1,2,133.1,1,1,1,2,3,98,0,0,0,1,1,0,26,0,0,6,6,0,0,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,1,3,4,1,2,135,1,5,5,4,3,121,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,"Graduate",100,66.6666666666667
1,2,1,3,1,2,128,1,3,3,7,5,124.2,1,0,0,1,1,0,22,0,0,6,17,3,11.3333333333333,3,0,6,14,3,12.3333333333333,0,15.5,2.8,-4.06,"Enrolled",50,19.3548387096774
1,3,1,7,1,2,140,1,2,2,2,3,130,0,0,0,1,1,0,25,0,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,1,2,3,1,2,135,1,1,1,2,2,136.1,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,"Enrolled",83.3333333333333,45.4545454545455
1,1,2,3,1,2,131,1,1,1,1,1,132.8,1,0,0,1,1,0,19,0,0,6,7,6,14.4285714285714,0,0,6,7,6,14.5714285714286,0,13.9,-0.3,0.79,"Graduate",100,85.7142857142857
1,1,1,1,1,2,131,1,2,2,3,3,126.3,0,0,0,1,1,0,19,0,0,7,9,7,12.4928571428571,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,"Graduate",100,78.9473684210526
3,3,1,3,0,4,100,1,2,2,7,1,111.5,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11,0,10.8,1.4,1.74,"Dropout",50,34.7826086956522
2,3,1,4,0,2,140,1,5,5,7,7,118.2,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,"Graduate",100,76.9230769230769
1,1,1,4,1,2,124,1,3,3,7,1,115.6,1,0,0,0,1,0,20,0,0,5,9,3,12,1,0,5,7,3,11,0,9.4,-0.8,-3.12,"Dropout",60,37.5
1,1,1,1,1,2,130,1,4,4,3,8,117.8,1,0,0,1,1,0,19,0,0,8,8,7,15.8857142857143,0,0,8,8,7,15.8857142857143,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,1,1,1,2,142,1,2,2,7,7,127,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,"Dropout",57.1428571428571,33.3333333333333
2,3,1,3,0,2,150,1,5,5,7,7,140,0,0,0,0,1,0,35,0,0,6,6,6,14,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Graduate",100,100
2,3,1,5,1,4,110,1,5,5,5,5,106,1,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Graduate",0,0
3,3,1,1,1,4,110,1,5,5,3,3,151,0,0,1,0,1,0,47,0,0,7,7,0,0,7,0,8,8,0,0,8,15.5,2.8,-4.06,"Dropout",0,0
1,1,1,4,0,2,112,1,1,1,1,1,106.4,0,0,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,"Dropout",0,0
2,3,1,4,0,2,100,1,5,5,7,7,125.3,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11,1,7.6,2.6,0.32,"Dropout",70,43.75
1,4,1,6,1,1,130,1,6,6,10,10,130,0,0,0,1,1,0,26,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,"Dropout",0,0
2,3,1,3,0,2,133.1,1,6,6,10,10,116,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0,1,10.8,1.4,1.74,"Dropout",33.3333333333333,16
2,3,2,4,0,2,150,1,5,5,7,7,120,0,0,0,1,0,0,43,0,0,5,11,3,10.6666666666667,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,"Enrolled",70,33.3333333333333
2,3,2,3,0,2,100,1,6,6,9,9,100,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.6666666666667,1,7.6,2.6,0.32,"Graduate",66.6666666666667,42.1052631578947
1,2,2,4,1,2,130,1,6,6,7,7,118.5,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.1818181818182,3,7.6,2.6,0.32,"Graduate",90,51.4285714285714
1,2,2,3,1,2,129,1,6,6,9,3,118.9,1,0,0,1,1,0,22,0,0,6,11,0,0,0,0,5,10,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
1,1,2,5,1,2,127,1,5,5,7,7,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,"Dropout",66.6666666666667,57.1428571428571
1,2,1,4,0,2,140,1,5,5,7,7,135.8,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.3571428571429,0,9.4,-0.8,-3.12,"Graduate",100,96.6666666666667
