"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio","CU_enrolled_1st_sem_winsorized","CU_enrolled_2nd_sem_winsorized","CU_evaluations_1st_sem_winsorized","CU_evaluations_2nd_sem_winsorized","CU_approved_1st_sem_winsorized","CU_approved_2nd_sem_winsorized","CU_grade_1st_sem_clean","CU_grade_2nd_sem_clean","PC1","PC2","PC3"
1,1,1,1,1,2,128,1,2,2,2,5,125.6,1,0,0,1,1,0,18,0,0,7,7,7,12.4442857142857,0,0,8,11,7,11.3471428571429,0,12.4,0.5,1.79,"Graduate",93.3333333333333,77.7777777777778,7,8,7,11,7,7,12.4442857142857,11.3471428571429,1.51017599976154,0.614687970516632,-1.13084335973442
1,1,2,4,1,2,140,1,3,3,7,2,127.8,1,0,0,1,1,0,23,0,0,5,7,3,10.6666666666667,1,0,5,7,3,11.3333333333333,0,9.4,-0.8,-3.12,"Dropout",60,42.8571428571429,5,5,7,7,3,3,10.6666666666667,11.3333333333333,-2.21549432503711,-0.820179886576333,-0.710125982858709
1,1,1,5,1,2,140,1,3,3,3,3,131.3,0,0,0,1,1,1,22,0,1,6,6,6,12.6666666666667,0,1,6,6,5,12.4,0,12.4,0.5,1.79,"Graduate",91.6666666666667,91.6666666666667,6,6,6,6,6,5,12.6666666666667,12.4,0.637094266062973,-1.57616635658017,-0.874771774317653
1,3,1,4,0,4,120,1,5,5,3,3,155.7,0,0,0,1,1,0,33,0,0,5,5,5,13.2,0,0,5,6,5,14.8333333333333,0,10.8,1.4,1.74,"Graduate",100,90.9090909090909,5,5,5,6,5,5,13.2,14.8333333333333,0.74734714590297,-2.79747922363023,0.400470489319486
1,4,1,7,1,1,130,1,2,2,7,4,128.5,0,0,0,1,1,0,21,0,7,12,20,10,12.7,0,5,12,14,11,12.1818181818182,0,8.9,1.4,3.51,"Graduate",87.5,61.7647058823529,11,10,16,14,9,8,12.7,12.1818181818182,3.36815737065876,4.46244995730727,-0.334819991777365
2,3,1,4,1,2,100,1,5,5,7,3,170,0,0,0,1,1,0,45,0,0,5,6,5,14.8333333333333,0,0,5,5,5,14.8,0,15.5,2.8,-4.06,"Graduate",100,90.9090909090909,5,5,6,5,5,5,14.8333333333333,14.8,1.06469504102928,-3.01722367838192,0.992739850510564
2,3,1,7,1,2,133.1,1,5,5,7,7,100,0,0,0,0,1,0,44,0,4,10,10,4,11.5,0,1,7,8,1,12,0,15.5,2.8,-4.06,"Dropout",29.4117647058824,27.7777777777778,10,7,10,8,4,1,11.5,12,-1.20963575622932,1.95051777550986,-0.343019747651044
1,1,6,4,1,2,133,1,3,3,3,4,123.2,1,0,0,1,1,0,20,0,0,5,7,3,12.6666666666667,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,"Enrolled",50,26.3157894736842,5,5,7,12,3,2,12.6666666666667,12.5,-1.91471861463459,-0.176180937131671,1.33160975538774
1,1,2,8,1,2,137,1,2,2,1,6,122.3,1,0,0,1,1,1,20,0,0,6,7,6,14.7142857142857,0,0,6,6,6,12.5,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923,6,6,7,6,6,6,14.7142857142857,12.5,1.37334493793107,-1.75513161634205,-0.0592047779801124
1,1,2,3,1,2,124,1,2,2,2,2,127.9,1,0,0,1,1,0,20,0,0,6,11,3,13.6666666666667,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,"Enrolled",58.3333333333333,29.1666666666667,6,6,11,13,3,4,13.6666666666667,10.25,-1.21183105331295,1.37214024992188,0.965340516013333
1,1,2,4,1,2,128,1,2,2,7,4,120.3,0,0,0,1,1,0,19,0,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,"Enrolled",70,31.8181818181818,5,5,9,13,5,2,10.8,13.5,-1.36755520990498,0.359098291993301,1.05346623267967
1,2,1,3,0,2,120,1,2,2,2,2,128.5,0,0,1,0,1,0,26,0,2,8,13,4,10.5,0,5,10,16,7,10.4285714285714,0,12.4,0.5,1.79,"Dropout",61.1111111111111,37.9310344827586,8,10,13,15,4,7,10.5,10.4285714285714,0.312785916955863,4.07132144195876,-0.93790828702636
2,3,1,7,1,2,133.1,1,5,5,6,5,150,0,0,0,1,1,0,31,0,0,6,10,6,15,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,"Graduate",91.6666666666667,52.3809523809524,6,6,10,11,6,5,15,12.5,0.853925783340463,0.00852588640141299,1.38383654601111
1,1,1,3,1,2,142,1,2,2,7,7,136.1,0,0,1,1,1,1,19,0,0,6,6,6,12.6666666666667,0,0,6,6,6,14,0,16.2,0.3,-0.92,"Graduate",100,100,6,6,6,6,6,6,12.6666666666667,14,1.33880630911923,-1.92914177398018,-0.480441897191252
1,3,1,3,1,4,100,1,5,5,9,9,128,1,0,0,1,1,0,28,0,0,6,7,6,13.1666666666667,0,0,6,6,6,13.6666666666667,0,7.6,2.6,0.32,"Graduate",100,92.3076923076923,6,6,7,6,6,6,13.1666666666667,13.6666666666667,1.29299775023114,-1.7095476851895,-0.245718551869769
2,1,2,3,0,2,110,1,5,5,7,8,108.7,1,0,0,1,0,0,43,0,0,6,6,6,13,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,"Graduate",100,100,6,6,6,6,6,6,13,12.5,1.09943539543827,-1.7588638237112,-0.880523318998771
1,3,1,3,1,4,133.1,1,5,5,7,7,120,0,1,1,1,0,0,40,0,0,6,13,2,10,0,0,6,10,1,15,0,16.2,0.3,-0.92,"Dropout",25,13.0434782608696,6,6,13,10,2,1,10,15,-2.33862605411186,1.33985878037139,1.56864824201925
1,4,1,2,1,3,150,2,1,1,1,1,150,0,0,0,1,0,0,20,1,2,6,7,6,13.3333333333333,0,1,6,16,5,13.375,0,12.4,0.5,1.79,"Graduate",91.6666666666667,47.8260869565217,6,6,7,15,6,5,13.3333333333333,13.375,0.701972610626782,0.323718594260902,1.28969590681463
2,3,1,3,0,4,133.1,1,5,5,7,1,113,0,0,0,1,0,0,46,0,0,6,13,3,12.3333333333333,0,0,6,6,6,13.3333333333333,0,11.1,0.6,2.02,"Graduate",75,47.3684210526316,6,6,13,6,3,6,12.3333333333333,13.3333333333333,-0.258731347734997,-0.0340226898521967,0.515349537488961
1,2,1,6,1,2,121,1,3,3,3,5,118.6,0,0,0,1,0,0,26,0,14,21,23,20,13.1818181818182,0,10,14,18,14,11.6428571428571,0,8.9,1.4,3.51,"Graduate",97.1428571428571,82.9268292682927,11,10,16,15,9,8,13.1818181818182,11.6428571428571,3.76536782870144,4.42704639532197,-0.416981920775402
2,3,1,1,1,2,133.1,1,1,1,3,3,148.8,0,0,0,1,0,1,34,0,0,7,7,6,12.5133333333333,0,0,8,9,7,13.0714285714286,0,12.4,0.5,1.79,"Graduate",86.6666666666667,81.25,7,8,7,9,6,7,12.5133333333333,13.0714285714286,1.60486148729433,-0.0113498849784617,-0.690704356021418
1,1,6,1,1,2,143,1,3,3,7,7,127,1,0,0,1,0,1,18,0,0,8,8,7,13.5857142857143,0,0,8,8,7,13.5857142857143,0,12.7,3.7,-1.7,"Graduate",87.5,87.5,8,8,8,8,7,7,13.5857142857143,13.5857142857143,2.36674757573659,0.0108029100074665,-0.36207180939736
1,1,1,1,1,2,123,1,3,3,2,7,113.8,1,0,0,1,0,0,18,0,0,7,9,7,11.1555555555556,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,"Graduate",100,78.9473684210526,7,8,9,10,7,8,11.1555555555556,11.425,1.52428962109636,0.906614571588905,-1.63818927925408
1,3,1,3,0,2,120,1,4,4,7,5,108,0,0,0,1,1,1,37,0,1,7,9,6,11.8571428571429,0,1,6,7,5,12,0,13.9,-0.3,0.79,"Graduate",84.6153846153846,68.75,7,6,9,7,6,5,11.8571428571429,12,0.271042343808903,-0.191229737095495,-0.834352177840577
1,2,1,5,1,2,114,1,3,3,7,5,135.9,0,0,0,1,1,0,26,0,9,14,14,14,14,0,7,13,13,13,13.6153846153846,0,15.5,2.8,-4.06,"Graduate",100,100,11,10,14,13,9,8,14,13.6153846153846,4.50035290204019,3.16159241663133,0.00761645018957719
1,5,2,3,1,2,154.4,2,3,3,10,3,154.4,1,0,0,0,0,0,18,1,0,6,8,5,12,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout",41.6666666666667,62.5,6,6,8,5,5,0,12,12.218,-1.52668219918864,-0.739524586018302,-0.295037260468605
1,5,1,1,1,2,190,2,1,1,1,2,190,1,0,0,1,0,0,18,1,0,7,15,4,11.575,0,0,7,10,5,12.42,0,12.4,0.5,1.79,"Enrolled",64.2857142857143,36,7,7,15,10,4,5,11.575,12.42,-0.322133885024646,2.00917747596147,0.461264688830827
1,1,4,1,1,2,136,1,1,1,1,1,132.5,1,0,0,1,0,0,19,0,0,7,8,7,13.1985714285714,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,"Graduate",100,93.75,7,8,8,8,7,8,13.1985714285714,13.0625,2.39562486201485,-0.265567158945393,-0.735239073633155
1,5,2,2,1,2,163.3,2,3,3,2,7,163.3,0,0,0,1,0,0,18,1,0,6,10,6,13.5,0,0,6,12,6,12,0,12.4,0.5,1.79,"Graduate",100,54.5454545454545,6,6,10,12,6,6,13.5,12,0.765543894700114,0.393037364312241,0.631922308160842
1,1,1,4,1,2,126,1,2,2,2,1,122.5,1,0,0,1,0,0,19,0,0,6,6,6,13.3333333333333,0,0,6,8,5,12.8,0,8.9,1.4,3.51,"Dropout",91.6666666666667,78.5714285714286,6,6,6,8,6,5,13.3333333333333,12.8,0.751570602112859,-1.26524971440695,-0.122858614090111
1,1,4,6,1,2,122,2,2,2,3,5,121,1,0,0,1,1,0,20,1,0,5,10,4,14.25,0,0,5,14,1,10,0,8.9,1.4,3.51,"Enrolled",50,20.8333333333333,5,5,10,14,4,1,14.25,10,-2.05686837284949,0.933778352589318,1.65832705000622
1,1,1,5,1,2,137,1,2,2,1,3,131.8,0,0,0,1,0,1,22,0,0,6,7,6,12.1666666666667,0,0,6,9,4,12,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,62.5,6,6,7,9,6,4,12.1666666666667,12,-0.079907157169947,-0.447207325387171,-0.40313185309614
1,1,3,1,1,2,139,1,3,3,7,3,135,1,0,0,1,0,1,18,0,0,8,8,7,12.2142857142857,0,0,8,8,7,12.2142857142857,0,12.7,3.7,-1.7,"Graduate",87.5,87.5,8,8,8,8,7,7,12.2142857142857,12.2142857142857,1.80113859524922,0.398097419861979,-1.37536618842711
1,1,1,8,1,2,142,1,3,3,3,2,141.7,0,0,0,1,0,1,18,0,0,6,8,6,12.6666666666667,0,0,6,6,6,13,0,13.9,-0.3,0.79,"Graduate",100,85.7142857142857,6,6,8,6,6,6,12.6666666666667,13,0.985439836832426,-1.3124443931188,-0.523785905545769
1,1,3,3,1,2,133.1,1,4,4,3,3,131.3,1,0,0,1,0,1,18,0,0,6,7,6,12.2857142857143,0,0,6,6,6,13.5,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923,6,6,7,6,6,6,12.2857142857143,13.5,1.07649538849703,-1.56378242852197,-0.644787669334578
1,1,6,8,1,2,126,1,4,4,3,5,123.9,1,0,0,1,0,1,18,0,0,6,7,6,13,0,0,6,6,6,13,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923,6,6,7,6,6,6,13,13,1.12148455174302,-1.59036827155445,-0.545144215999962
1,1,2,8,1,2,131,1,1,1,5,2,126.1,1,0,0,1,0,0,18,0,0,6,8,6,12.1428571428571,0,0,6,6,6,11.1666666666667,0,8.9,1.4,3.51,"Graduate",100,85.7142857142857,6,6,8,6,6,6,12.1428571428571,11.1666666666667,0.50023340139273,-0.975653669197978,-1.37249967137719
1,1,6,1,1,2,131,1,2,2,5,5,126.5,1,0,0,1,0,1,19,0,0,7,8,7,13.8757142857143,0,0,8,9,7,13.0857142857143,0,11.1,0.6,2.02,"Graduate",93.3333333333333,82.3529411764706,7,8,8,9,7,7,13.8757142857143,13.0857142857143,2.17832199707289,-0.0473792417138845,-0.152430299574037
1,1,4,3,1,2,133.1,1,2,2,7,3,95,1,0,0,1,0,1,19,0,0,6,12,6,11.6666666666667,0,0,6,7,0,0,0,15.5,2.8,-4.06,"Dropout",50,31.5789473684211,6,6,12,7,6,0,11.6666666666667,11.9893333333334,-1.63004772174465,0.633582474277038,0.294350842879358
1,1,2,2,1,2,122,1,1,1,2,5,116.1,1,0,0,1,0,0,18,0,0,6,13,6,13.1538461538462,0,0,6,12,3,11,0,15.5,2.8,-4.06,"Graduate",75,36,6,6,13,12,6,3,13.1538461538462,11,-0.505749576618508,1.43860209343223,0.891107596755278
1,1,4,5,1,2,143,1,2,2,7,5,134.6,1,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,12.8333333333333,0,12.4,0.5,1.79,"Dropout",100,100,6,6,6,6,6,6,14.5,12.8333333333333,1.47825956051688,-2.01420499134848,-0.183557841962952
1,1,6,1,1,2,135,1,3,3,5,5,128,1,0,0,1,0,1,18,0,0,7,7,7,14.4414285714286,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,"Graduate",100,100,7,8,7,8,7,8,14.4414285714286,13.65625,2.83760812522677,-0.75206795330739,-0.193112687133354
1,1,2,3,1,2,148,1,1,1,1,4,144.2,1,0,0,1,0,0,18,0,0,6,6,6,15.1666666666667,0,0,6,7,6,14.2857142857143,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923,6,6,6,7,6,6,15.1666666666667,14.2857142857143,1.84767670329707,-2.07632264698951,0.772056228928564
1,1,1,4,1,2,134,1,3,3,2,6,129.5,0,0,0,1,0,1,18,0,0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,"Graduate",90,52.9411764705882,5,5,5,12,5,4,11.6,12.625,-0.627853359639419,-0.820538628750633,0.159809708079169
1,1,1,3,1,2,122,1,2,2,2,5,116.8,1,0,1,1,0,0,18,0,0,6,6,6,11.6666666666667,0,0,6,6,6,12.3333333333333,0,16.2,0.3,-0.92,"Graduate",100,100,6,6,6,6,6,6,11.6666666666667,12.3333333333333,0.789348432849428,-1.55058969720207,-1.4543453819164
1,4,1,7,1,3,160,1,5,5,7,4,160,0,0,0,1,0,1,20,0,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,"Graduate",100,66.6666666666667,6,6,8,10,6,6,12.625,13.2,0.895268176319294,-0.470913084468855,0.179018842975188
1,5,2,3,1,2,126,1,4,4,10,3,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12.6666666666667,0,0,6,7,6,11,0,9.4,-0.8,-3.12,"Graduate",75,42.8571428571429,6,6,14,7,3,6,12.6666666666667,11,-0.682202945719408,0.650008627438354,0.0777990745942157
1,1,1,2,1,2,138,1,1,1,1,4,126.3,1,0,0,1,0,1,18,0,0,6,7,6,12.8333333333333,1,0,6,8,6,13,0,8.9,1.4,3.51,"Enrolled",100,80,6,6,7,8,6,6,12.8333333333333,13,0.991122164562052,-1.11287978290691,-0.262600979937723
1,1,1,3,1,2,115,1,4,4,6,5,112.9,1,0,0,1,0,1,19,0,0,6,7,6,11.8571428571429,0,0,6,8,6,13.1428571428571,0,12.4,0.5,1.79,"Graduate",100,80,6,6,7,8,6,6,11.8571428571429,13.1428571428571,0.81854101721339,-0.998595756671736,-0.589333084031777
1,1,2,3,1,2,141,1,1,1,1,3,130.2,1,0,0,1,0,0,19,0,0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,"Enrolled",75,60,6,6,8,7,5,4,11.4,10.75,-0.849116204450302,-0.292122927197244,-1.18444536588934
1,2,1,2,1,2,100,2,1,1,10,1,100,0,0,0,1,0,0,19,1,0,5,10,5,14.8571428571429,2,0,5,7,5,15.1428571428571,0,9.4,-0.8,-3.12,"Enrolled",100,58.8235294117647,5,5,10,7,5,5,14.8571428571429,15.1428571428571,0.857725471951008,-1.74052233608626,2.01637860614658
1,1,1,4,1,2,130,1,3,3,5,5,121.6,0,0,0,1,0,0,19,0,0,6,7,6,14.7142857142857,0,0,6,6,6,15.8333333333333,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923,6,6,7,6,6,6,14.7142857142857,15.8333333333333,2.05851824458655,-2.235880766388,1.11601022209969
1,5,1,4,1,2,130,2,1,1,1,5,130,0,1,1,1,0,0,20,1,0,6,6,6,13.5,0,0,6,9,5,13,0,8.9,1.4,3.51,"Graduate",91.6666666666667,73.3333333333333,6,6,6,9,6,5,13.5,13,0.79058361190471,-1.09718080575781,0.178022221530253
1,1,1,2,1,2,135,1,4,4,7,3,121.7,1,0,0,1,0,1,18,0,0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,"Graduate",90,75,5,5,7,5,4,5,11.5,12.4,-0.601683557284148,-1.86864587028144,-0.824639524365677
1,4,1,4,1,1,120,1,2,2,2,5,120,0,0,0,1,0,0,33,0,2,5,9,2,14,0,0,5,5,0,0,0,12.4,0.5,1.79,"Dropout",20,14.2857142857143,5,5,9,5,2,0,14,13.59,-2.61381123524586,-1.14376430838667,1.96288075579563
1,1,1,3,1,2,148,1,3,3,2,3,143.5,0,0,0,1,0,1,19,0,0,7,8,6,12.8333333333333,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout",46.1538461538462,42.8571428571429,7,6,8,6,6,0,12.8333333333333,12.7896666666666,-1.03728054393884,-0.330866260265494,0.312188645451504
1,1,2,1,1,2,136,1,2,2,7,7,128.3,0,0,0,1,0,1,18,0,0,7,7,7,13.4285714285714,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,"Graduate",100,100,7,8,7,8,7,8,13.4285714285714,14.75,2.85289962066464,-0.769859698531378,-0.198757912577658
1,4,1,7,1,3,140,1,4,4,4,1,140,0,0,0,1,0,0,19,0,0,6,18,3,11.6666666666667,0,0,6,14,4,11.5,0,15.5,2.8,-4.06,"Enrolled",58.3333333333333,21.875,6,6,16,14,3,4,11.6666666666667,11.5,-1.3569599183517,2.60152379516164,1.29762990169077
1,1,3,3,1,2,153,1,1,1,1,6,137.6,1,0,0,1,0,0,18,0,0,6,6,6,16,0,0,6,7,6,14.3333333333333,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923,6,6,6,7,6,6,16,14.3333333333333,2.02985757917717,-2.19833841011942,1.11075833521499
1,1,1,3,1,2,135,1,3,3,7,3,135,1,0,0,1,0,0,20,0,0,6,6,6,13.8333333333333,0,0,6,6,6,11.8333333333333,0,10.8,1.4,1.74,"Graduate",100,100,6,6,6,6,6,6,13.8333333333333,11.8333333333333,1.1347934198922,-1.77786191183127,-0.793652998443731
1,1,5,1,1,2,146,1,3,3,5,5,133.8,1,0,0,1,0,0,19,0,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,"Graduate",100,88.8888888888889,8,8,9,9,8,8,13.2325,13.2325,2.78075352402192,0.399548116030121,-0.589505949880581
1,1,2,3,1,2,130,1,3,3,7,7,126.9,1,0,0,1,1,1,18,0,0,6,6,6,14,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Graduate",100,100,6,6,6,6,6,6,14,14.1666666666667,1.64889327170807,-2.13741590048931,0.0933801657263809
1,1,2,8,1,2,113,1,2,2,3,1,106.7,1,0,1,1,1,1,19,0,0,6,14,2,10,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout",16.6666666666667,10,6,6,14,6,2,0,10,10.846,-3.5986647487267,1.48543199646479,-0.165893788164285
1,2,1,3,0,2,145.7,2,5,5,7,7,145.7,1,0,0,1,0,0,25,1,8,16,16,15,13.3333333333333,0,11,13,13,11,12.2727272727273,0,13.9,-0.3,0.79,"Graduate",89.6551724137931,89.6551724137931,11,10,16,13,9,8,13.3333333333333,12.2727272727273,3.86179194648675,3.94903585000216,-0.415480287935407
1,1,3,5,1,2,145,1,1,1,2,2,153.1,1,0,0,1,0,1,20,0,0,6,6,6,12.5,0,0,6,6,6,14.3333333333333,0,12.7,3.7,-1.7,"Enrolled",100,100,6,6,6,6,6,6,12.5,14.3333333333333,1.37284510262775,-1.95418710535891,-0.427303061297501
1,1,1,3,0,2,126,1,4,4,3,3,118.7,0,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,"Graduate",100,100,6,6,6,6,6,6,12.5,11.5,0.790447791970597,-1.54555032781986,-1.42623581136533
1,1,1,4,0,2,160,1,6,6,9,9,161.8,1,0,1,1,1,0,33,0,0,5,8,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout",20,15.3846153846154,5,5,8,5,2,0,10.5,11.189,-3.8324992032153,-0.502008083251093,-0.340920122321534
1,1,4,6,1,2,134,1,3,3,7,5,124.9,1,0,1,1,1,0,18,0,0,5,11,3,10.6666666666667,0,0,5,9,3,11.3333333333333,0,8.9,1.4,3.51,"Enrolled",60,30,5,5,11,9,3,3,10.6666666666667,11.3333333333333,-2.25920755866834,0.356272346408238,0.0264239358983191
1,1,1,6,1,2,163,1,3,3,3,6,150.8,1,0,0,1,1,0,18,0,0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,"Enrolled",60,30,5,5,9,11,4,2,10.5,10.5,-2.42648663076737,0.527020338819281,-0.261458687941507
1,5,1,4,1,2,130,2,2,2,1,1,130,0,0,0,1,0,0,19,1,0,5,10,4,12,0,0,5,6,5,11.4,0,11.1,0.6,2.02,"Graduate",90,56.25,5,5,10,6,4,5,12,11.4,-0.86383852051499,-0.927845048206058,-0.418884554425017
1,2,1,4,1,2,142,1,4,4,2,5,115,0,0,0,1,0,0,19,0,0,5,11,5,11.5,0,0,5,9,2,10.6666666666667,0,13.9,-0.3,0.79,"Enrolled",70,35,5,5,11,9,5,2,11.5,10.6666666666667,-1.84990623523486,0.291436273605485,-0.00132395647663635
1,1,1,3,1,2,156,1,3,3,3,8,136.8,1,0,0,1,0,0,18,0,0,6,6,6,14,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Dropout",100,100,6,6,6,6,6,6,14,13.5,1.51185861037696,-2.04126607048011,-0.141662834289594
1,1,5,3,1,2,141,1,1,1,1,5,130.9,1,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,"Graduate",91.6666666666667,73.3333333333333,6,6,7,8,6,5,13.5,12.6,0.694672779160234,-1.03835293447107,0.0100678243933381
1,1,3,1,1,2,143,1,3,3,5,5,127,1,0,0,1,0,0,18,0,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,"Graduate",100,100,8,8,8,8,8,8,13.07375,13.07375,2.81000365227013,-0.00169701758699953,-1.01702652152377
2,3,1,1,1,4,133.1,1,4,4,1,8,120,0,0,0,1,0,0,37,0,0,7,9,2,10.75,0,0,7,9,0,0,0,16.2,0.3,-0.92,"Dropout",14.2857142857143,11.1111111111111,7,7,9,9,2,0,10.75,11.3605,-2.94312767323164,1.50229491112482,-0.0742495381318814
1,1,1,3,1,2,133,1,4,4,1,2,126,0,0,0,1,0,0,20,0,0,6,11,1,12,0,0,5,10,0,0,0,9.4,-0.8,-3.12,"Enrolled",9.09090909090909,4.76190476190476,6,5,11,10,1,0,12,12.218,-3.38680758969038,0.972866703278061,1.55990708130965
1,1,1,8,1,2,172,2,5,5,3,3,153.8,1,0,0,1,0,1,20,1,0,6,6,6,14,0,0,6,6,6,13.3333333333333,0,10.8,1.4,1.74,"Graduate",100,100,6,6,6,6,6,6,14,13.3333333333333,1.47759994504418,-2.01722861297781,-0.200423584293596
1,5,1,3,1,2,140,2,3,3,7,4,140,0,0,0,1,1,0,21,1,0,6,7,6,12.3333333333333,0,0,6,7,6,13.4285714285714,0,11.1,0.6,2.02,"Graduate",100,85.7142857142857,6,6,7,7,6,6,12.3333333333333,13.4285714285714,1.01826650931991,-1.32933380415421,-0.474523565208045
1,1,1,1,1,2,142,1,4,4,3,2,136.6,0,0,0,1,0,1,18,0,0,7,7,7,13.4642857142857,0,0,8,9,8,14.7888888888889,0,12.4,0.5,1.79,"Graduate",100,93.75,7,8,7,9,7,8,13.4642857142857,14.7888888888889,2.81914621227155,-0.552408865701903,0.00299732059712899
1,3,1,3,0,2,140,1,3,3,7,6,105,0,0,0,1,0,0,26,0,0,6,14,3,10.6666666666667,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,"Enrolled",66.6666666666667,34.7826086956522,6,6,14,9,3,5,10.6666666666667,11.2,-1.36757653898144,1.37421033124177,-0.210194028882595
1,3,1,4,1,4,133.1,1,5,5,7,5,139.4,0,0,1,1,0,0,41,0,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,"Enrolled",100,71.4285714285714,5,5,6,8,5,5,11.6,12.2,-0.295096791388361,-1.50566971806354,-0.644242066202278
1,1,2,3,1,2,148,1,3,3,10,7,140,1,0,0,1,0,1,18,0,0,6,6,6,13.6666666666667,0,0,6,6,6,14.6666666666667,0,16.2,0.3,-0.92,"Graduate",100,100,6,6,6,6,6,6,13.6666666666667,14.6666666666667,1.68271219339238,-2.1634691057445,0.140897087509955
1,1,4,1,1,2,137,1,3,3,7,5,130.8,0,0,1,1,0,0,18,0,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,"Graduate",100,88.8888888888889,8,8,9,9,8,8,14.4025,14.4025,3.2632886855002,0.0691374873104974,0.274960817229156
1,1,1,1,1,2,143,1,4,4,7,7,138.8,1,0,0,1,0,0,31,0,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,"Graduate",100,88.2352941176471,7,8,9,8,7,8,15.46875,16.3875,3.49502069070073,-0.835519821113976,1.45531412877849
1,1,1,3,1,2,133.1,1,2,2,2,8,110,0,0,1,1,0,0,23,0,0,6,8,6,12.625,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Graduate",100,85.7142857142857,6,6,8,6,6,6,12.625,14.1666666666667,1.21663085987259,-1.47494919972842,-0.128556321546386
1,1,4,1,1,2,138,1,5,5,7,7,127.8,1,0,0,1,0,0,19,0,0,7,7,6,14.9833333333333,0,0,7,7,6,14.9833333333333,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857,7,7,7,7,6,6,14.9833333333333,14.9833333333333,2.11059792151848,-1.2842789681434,0.874104249044933
1,5,3,3,1,2,138,1,5,5,2,7,134.2,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,6,6,13,0,11.1,0.6,2.02,"Graduate",100,100,6,6,6,6,6,6,15,13,1.61595383732069,-2.10733119972834,0.0683509003836661
2,3,1,3,0,2,150,1,5,5,5,3,143,0,0,0,1,0,0,40,0,5,9,9,9,15.8888888888889,0,3,7,7,7,14.1428571428571,0,12.7,3.7,-1.7,"Graduate",100,100,9,7,9,7,9,7,15.8888888888889,14.1428571428571,3.57356975756147,-0.515175526491817,0.450585214233706
