Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_grade,Admission_grade,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations),GDP,Inflation_rate,Unemployment_rate
1,2,1,17,0,0,0,2,5,4,7,0,1,0,0,1,3,1,2,153.57351899673887,156.97976693810426,Graduate,1,1,6,7,0,0,4,7,13.476283243373025,13.083388899663959,1,0,0.48438909022549304,1.889272506812786,10.409887658490701
0,1,1,19,0,0,0,2,3,2,5,0,1,0,0,1,1,2,3,127.7787287446894,137.99095132484538,Graduate,1,1,5,4,1,2,2,4,12.398376579904918,11.249571929461416,1,0,2.6692645548468263,2.1620393873485924,6.935041740779578
0,1,1,19,0,0,0,3,3,7,7,0,1,0,0,1,1,2,4,139.93219927311424,122.43146942655977,Dropout,0,0,5,6,3,2,4,3,16.393376512779703,17.31605038660951,0,0,1.49060750792699,0.5890261868948113,9.196350321153512
0,2,1,19,0,0,0,4,1,5,2,1,0,0,0,1,1,2,1,142.414087813784,127.72689086944196,Enrolled,2,0,6,6,4,4,4,2,15.747247310248293,15.761323552045242,0,0,0.4571589182683291,2.292384278171899,8.40754181765762
1,1,1,22,0,0,0,4,2,1,5,1,1,0,1,1,5,2,5,149.739086760511,163.62194527702624,Graduate,0,0,4,3,1,0,2,2,15.736652304785217,16.43701671511847,1,0,3.117262028749685,1.253899127145347,6.215515232296972
1,1,1,21,0,0,0,1,2,7,7,1,1,0,0,1,5,2,7,131.89910143969362,115.04845501778148,Dropout,1,0,6,5,6,7,5,3,13.395307246980906,14.09229601389958,1,0,1.190002539236659,2.2051051740429317,8.293771754296486
0,1,1,17,0,0,0,1,3,6,1,1,1,0,0,3,2,2,8,109.86409460580515,119.03778780896451,Graduate,0,0,5,6,2,3,3,5,11.637933546437594,10.0,0,0,3.494493409974103,0.5157206967532139,5.888918961287551
1,3,2,17,0,0,0,4,2,5,4,0,1,0,0,4,1,2,3,125.99115844522619,139.3012720740801,Dropout,1,0,7,8,2,1,6,5,15.765975081563743,16.172132061945575,0,1,2.94248823691283,1.1902052861112096,6.1629963295592765
1,2,1,17,0,0,0,4,6,7,6,0,1,0,0,1,3,2,5,163.3112904378969,171.34530675527347,Enrolled,2,0,6,6,4,5,3,3,10.552995548114874,10.278804683969804,0,0,2.9147861299420743,0.9733030610935004,6.029301319292266
1,2,1,18,0,0,0,2,3,6,4,1,1,0,0,1,2,1,7,139.37210931344114,129.33987240989742,Graduate,0,0,7,7,6,5,5,5,16.609856574182405,16.300480890338992,0,0,2.0904513458954455,1.4564124550227635,7.964853924803293
1,1,1,20,1,1,0,3,3,7,5,1,1,1,0,3,3,3,3,131.5841308028729,122.66604589617484,Dropout,1,1,7,6,7,6,4,4,17.924484341602366,18.44283515271525,0,0,2.6365833165110475,1.5812077433618112,7.05657293183523
0,2,1,17,0,1,0,5,5,7,7,0,0,0,0,5,4,2,5,110.4980384611678,109.92220226346146,Graduate,0,0,4,3,3,3,3,3,16.095651883877753,16.032345466904648,0,0,0.6560624444078302,1.6350210123602351,9.582438646492808
1,1,1,19,0,0,0,5,6,7,4,1,1,0,0,1,1,2,3,164.74150807301592,182.256500264552,Graduate,1,0,4,5,1,1,2,4,14.019334048113958,15.017243468820968,1,2,1.7840574975400252,2.0385884516324424,8.559344255737603
0,1,1,17,0,0,0,4,2,7,2,0,1,0,0,3,4,2,4,135.85443654288588,153.28826846970108,Dropout,0,2,6,7,4,3,5,7,11.602787621045614,11.894934199060971,0,0,2.4859052795732253,1.5918619943290981,6.094992753201778
1,1,1,20,0,0,0,2,4,7,2,0,0,0,0,1,4,2,1,161.7499396448011,164.73927262223057,Dropout,1,0,7,7,7,6,6,6,13.24051180454705,12.64608672476287,0,0,3.215453003233607,1.2085288938486978,7.062760792274821
1,1,1,17,0,1,0,3,2,6,6,1,0,0,0,1,2,1,4,153.64807420449466,137.7042006156406,Graduate,1,0,6,6,5,4,6,5,13.20205409185492,11.785618372212408,1,1,0.9496573917603519,2.1604660274062164,9.582596319848896
1,1,1,17,0,0,0,1,2,2,2,1,1,0,0,2,2,3,2,155.9051121604299,157.52820593846917,Graduate,0,0,4,4,1,0,1,1,14.679845576956412,14.425973364383525,0,0,1.7116245544116402,1.829166472526727,7.5397593096615765
1,1,1,17,0,0,0,4,1,4,7,0,1,0,0,1,1,2,3,173.18902139683183,171.11152593198844,Graduate,0,0,7,8,6,5,5,8,14.40244749537881,14.53854140926864,0,0,2.298309696474137,1.8107326282709901,8.512009130572359
0,1,1,20,0,0,0,1,3,7,7,0,1,0,0,1,2,2,3,142.41811247433895,142.64557194601568,Graduate,1,0,7,7,3,3,5,5,17.125546228888453,17.60708411841341,0,0,2.508802650006906,1.3733060249733202,6.991469322301371
0,1,1,17,0,0,0,3,2,5,4,0,1,0,0,1,2,2,4,137.330295811925,120.76599012100309,Dropout,0,2,6,7,5,4,5,4,13.28364641767438,11.606161248315765,1,1,2.3094996992637125,1.787144172687348,8.552016636236832
1,2,1,26,1,0,0,3,3,5,7,1,1,0,1,4,1,1,8,171.2777298379186,173.7160879183693,Dropout,1,0,5,6,5,5,4,4,16.01130748983303,15.440559406279148,0,0,0.15446584415111642,1.4879305887251912,6.5716660321616605
1,1,1,23,0,0,0,4,3,7,6,0,1,0,0,4,1,2,6,156.679463112307,141.64634106502174,Dropout,1,0,5,5,5,6,4,3,14.404124838992356,16.17926166284724,0,0,1.6725494099350908,1.1695924221259542,9.549277227356527
0,2,1,21,0,0,0,3,3,1,2,1,1,0,0,1,2,2,8,125.90375284861656,100.60394059262327,Enrolled,0,3,7,8,0,-1,3,4,13.735644790410138,13.975066433666116,0,1,2.0133776256516027,1.5159153415149305,9.357725125856524
0,1,1,17,0,0,0,1,2,7,7,1,1,0,0,2,5,2,5,160.86721954697927,163.11124550729514,Graduate,0,1,7,8,7,7,6,5,14.447316115003671,15.48717775363667,0,0,1.9061795074337737,1.077231309374613,8.046764479666423
0,2,1,23,0,1,0,3,4,5,7,0,1,0,0,1,1,2,7,170.2998026387926,189.48607166439027,Graduate,0,0,6,7,5,5,3,4,15.348666009537268,14.056733009765743,1,1,1.341192008159436,1.5526851575408935,9.848065254842785
1,1,1,24,0,1,0,2,3,4,1,1,1,0,0,2,1,2,7,95.0,95.0,Enrolled,0,0,5,5,5,6,4,5,10.721727725671355,11.573485912172117,0,2,1.8763064512319696,2.0431045957981775,7.8421366483018
1,1,1,22,0,0,0,2,2,4,4,1,0,0,0,4,3,1,6,115.11006578626261,110.38224395757334,Graduate,1,1,7,8,1,2,5,5,11.674973165445987,11.418395061665871,0,0,3.167168225907942,1.2184438373108055,6.5306474268252375
0,1,1,29,1,0,0,6,6,2,1,0,1,0,0,1,1,2,6,123.79819900350239,132.7556958554432,Dropout,2,1,7,8,2,3,4,6,11.6206818254737,11.524552697961209,0,0,4.568270501618029,1.1776325555310476,6.956070933259154
0,1,1,23,0,0,0,3,2,4,4,0,1,0,0,1,5,2,4,154.4612463552258,166.0875970827529,Dropout,0,1,7,7,7,6,5,7,14.772309167629949,13.74212473632468,0,0,0.9319822719328301,2.2895430546139597,8.620615837434618
1,2,1,26,0,1,0,3,3,4,4,1,1,0,0,3,2,2,5,155.77784932602194,156.83307427202746,Dropout,0,2,5,6,5,4,4,3,15.162288719418834,15.299915867928501,0,0,2.1789273072491993,1.3894624460338103,9.055325296735058
1,1,1,22,0,0,0,3,3,5,7,0,1,0,0,2,4,2,2,150.39077113382737,143.30661301490505,Dropout,0,0,7,7,1,0,5,3,11.8293235564791,12.847123752463006,0,0,2.3271840465997604,1.192806331826994,6.753744835906965
0,1,1,24,0,0,0,4,1,7,2,1,1,0,0,1,3,2,5,157.52790122591594,170.78907204596266,Graduate,1,0,5,5,5,6,4,3,15.042964899378452,13.613461992398014,0,0,2.8205631788303718,1.14577759765494,7.4182344807247675
1,2,1,17,0,0,0,4,2,5,1,0,1,0,0,3,3,2,5,117.83606172590731,105.5334797271735,Graduate,0,2,6,7,1,1,5,3,13.472782293741112,12.723887724577493,0,0,2.514484741560437,0.5254631409931886,5.668110058539262
0,1,1,19,0,0,0,3,4,7,4,0,0,0,0,4,1,3,7,115.87908009500711,110.66744095170667,Enrolled,2,1,5,6,2,2,4,5,14.025784432926445,13.945785050530482,0,0,2.4181073216165734,2.6202007068040007,7.690434756979606
0,1,1,23,0,0,0,6,2,7,7,1,1,0,0,1,1,2,8,165.06282921609133,170.94563076908247,Enrolled,0,0,5,4,2,3,5,3,15.195034538228668,16.955677621251986,0,0,2.3084571192921506,1.7172602942461377,9.177292404834906
1,1,1,23,0,0,0,2,2,2,4,1,1,0,0,1,1,2,2,142.0757156858136,126.38884873705315,Graduate,1,0,4,3,1,0,1,2,12.84171045202035,12.541640552985102,1,0,2.5467630138278916,1.111344302059159,7.375474840197211
1,1,1,24,0,0,0,3,3,3,5,0,1,0,0,1,4,2,6,164.1734610722596,168.05682606921508,Graduate,2,0,7,8,1,1,5,8,15.235362316523636,14.489489394672837,0,0,1.2862008851234583,1.9247662708967601,9.60613425914355
1,1,1,27,0,0,0,4,3,1,5,0,1,0,0,2,2,2,8,126.02827641271499,137.41447433480377,Graduate,0,0,5,5,1,1,4,3,18.062298018693653,18.96707003711188,1,0,2.4608650668626657,1.5804873017492063,6.903129749947254
1,1,1,17,0,0,0,2,3,10,7,1,0,0,0,1,1,2,8,118.8775462107067,135.64293961938355,Graduate,0,0,5,5,3,3,3,3,13.597694113780697,13.913337393191005,0,1,2.519887151343588,1.4513371952626448,7.809051060085764
1,3,1,17,1,0,0,2,4,7,5,0,1,0,0,1,1,2,7,114.5826969641811,110.68201375430003,Dropout,0,1,6,5,2,2,5,5,16.37264140527843,15.539991729908245,1,0,1.3219159681613302,1.7089013734455218,8.962099035946967
0,1,1,22,0,1,0,6,2,1,1,1,1,0,0,1,1,2,1,156.02019153505464,151.6187340444257,Graduate,0,0,5,5,5,4,3,4,15.55116438157275,16.412781523306307,0,0,2.2781297497280177,2.015150535674713,7.228486217290468
0,1,1,17,0,1,0,1,3,6,3,0,0,0,0,1,3,1,3,162.64002259200902,169.78962305482622,Graduate,0,1,6,5,4,3,3,4,12.992903698533329,13.737945453211115,0,0,0.5270037211512877,1.3300013680465872,9.623655420781882
0,1,1,38,0,0,0,2,3,10,2,1,1,0,0,2,1,2,2,150.83541158781696,144.65737403500557,Graduate,0,0,4,4,2,1,2,4,15.589497999427566,14.686887252123453,0,0,1.073991979522296,2.4998979251666102,9.786098173697278
0,3,1,24,0,1,0,2,2,7,6,1,1,0,0,1,1,1,8,130.33253723470074,127.24519637693848,Enrolled,0,2,5,6,3,3,5,4,13.1197831975375,14.889428063152717,0,0,1.1349827166420736,1.077595515693448,8.679187197078882
1,2,1,21,0,0,0,1,6,5,1,0,1,0,0,2,2,2,6,152.74276608726385,155.96380743775015,Dropout,0,0,4,4,1,0,3,3,16.339797131525284,16.524831392325126,0,1,0.7635790991803988,1.6628431686880487,8.361113554143738
1,1,1,18,1,0,0,4,4,3,3,0,1,0,0,1,1,4,5,152.19402574390054,155.91703137071983,Graduate,1,0,7,7,5,5,4,5,16.905217205586922,15.916703901062425,1,2,1.8183792978783917,1.7623362297975775,7.271932412022785
0,2,1,19,0,0,0,2,2,3,7,0,1,0,0,5,1,2,8,99.49528984463981,95.0,Dropout,1,0,4,4,1,0,4,3,13.910876206790581,15.671743137417364,1,0,1.8379143913558664,1.3925578754558754,8.408664200280322
0,1,1,21,0,0,0,2,3,7,4,0,1,0,0,1,1,2,2,132.9918635345778,121.32778887692604,Graduate,0,0,5,4,3,3,5,1,12.342027847219267,13.372369440495312,0,0,2.1593212046784025,2.306030894825784,7.882985335166052
1,1,1,22,0,0,0,4,3,7,7,1,0,0,0,1,4,2,6,145.58889450307132,127.25876180000834,Graduate,1,0,4,3,0,1,4,3,15.302255774720777,15.194116071421778,0,0,1.8317272814020442,2.2127640567346534,9.455898900555352
0,1,1,19,0,0,0,2,2,6,4,0,1,0,0,3,1,2,5,162.16106880836887,145.48333004714263,Dropout,0,0,5,5,3,2,2,4,13.61392104560569,14.372052101489935,0,1,3.512455963076488,2.2360179267222775,7.177635509552608
1,1,1,20,0,0,0,3,4,2,10,1,0,0,0,1,2,2,3,138.29736150232938,127.11025761654602,Dropout,1,1,4,5,1,2,2,3,14.048247817018908,13.489340295755458,0,0,1.3969787576907238,1.4907866166138655,8.972609720097307
1,1,1,28,1,0,0,4,3,9,10,1,0,0,0,2,2,2,4,142.9808395458598,140.75819936928377,Graduate,0,0,6,7,2,1,3,2,13.771667506639126,13.404654471662894,0,0,0.8766140598565684,1.6446999567534872,7.922963948672626
1,3,1,28,0,0,0,4,3,7,7,0,0,0,0,5,2,2,2,138.65265994524876,137.3979483894469,Graduate,2,0,7,8,2,3,6,5,16.59201600163751,16.524553306025606,0,0,0.34235803019232547,2.2772039285347163,9.606313202283769
0,1,1,22,1,1,0,4,2,2,10,0,0,0,0,1,1,2,6,145.30568311265142,123.78809519842771,Graduate,2,1,6,5,5,6,4,3,13.2527595737687,12.457574546861457,1,2,1.4495793788013476,1.1098759002443743,7.334396015630861
0,3,1,17,0,0,0,1,2,1,3,1,0,0,0,3,1,3,4,112.62419713429266,103.2924520637668,Graduate,0,1,6,7,2,3,4,4,13.731334566045982,12.444009569190678,0,0,1.4739220695845932,1.9379386342426481,10.067446098422874
1,1,1,24,0,0,0,1,2,6,7,0,1,0,0,1,1,4,1,127.8909700124943,112.70893225931174,Graduate,0,0,7,6,7,6,4,6,16.505616914765024,18.12166765592844,0,0,3.1108033485795694,2.3177901199600086,6.438439802238823
1,1,1,29,0,0,0,2,3,3,4,1,0,0,0,2,1,3,8,95.37108258610309,95.0,Graduate,2,2,6,6,0,0,4,5,13.155100079599494,10.987956331197317,2,1,1.5145613880937203,0.9607002826741989,7.8340246574606685
0,1,1,28,0,0,0,1,3,3,7,0,0,0,0,1,1,2,5,131.16091169376165,124.59831529872291,Enrolled,0,0,4,3,4,4,3,2,13.027256270297473,14.170515192191832,0,0,1.990399960014568,0.4444601076993753,7.808351606136497
1,1,1,25,1,0,0,3,1,1,4,0,1,1,0,4,1,2,6,149.91344840431387,162.4987973355021,Graduate,0,1,4,5,4,4,3,5,15.612611504257117,16.40545600543364,1,0,1.899563371764516,1.096370148161458,8.511808160891295
0,1,1,28,0,0,0,2,2,10,3,0,1,0,0,1,1,2,2,124.15953323855426,122.76486515445752,Dropout,0,0,4,4,1,0,3,3,15.118043136226207,13.754082182189322,1,0,0.1883366515288014,1.1158603876528237,7.448179649771901
1,1,1,21,1,0,0,3,2,7,10,0,1,0,0,1,1,2,2,134.9694636710155,128.89950692128556,Enrolled,2,0,4,4,2,2,4,4,11.206201738686993,10.970813314396311,0,0,3.0987410220790466,1.3196598011232443,6.18140911446325
0,1,1,24,0,0,0,2,3,2,3,1,0,0,0,5,2,2,8,147.81407365885622,145.19117780632533,Dropout,1,0,4,4,2,1,3,2,11.212935217729441,11.48304334561659,0,0,1.3040315409951562,1.7312451384530638,10.527751229044533
1,1,1,18,0,0,0,2,3,7,7,0,1,0,0,1,4,2,5,194.45064118420177,188.01423370024915,Graduate,0,0,5,5,2,2,4,5,14.950437373464688,15.693729290291671,1,0,2.670844014836481,1.3378750505200911,7.727920047517128
0,2,1,22,1,0,0,2,2,7,7,0,1,0,0,1,1,3,4,138.36757890516148,151.7820002783728,Enrolled,0,0,6,7,6,7,6,4,11.994590091987815,11.048631092559038,1,0,1.4243659690665367,1.674786304092259,8.884731342952866
0,1,1,28,0,0,0,2,1,4,4,1,1,0,0,1,1,2,5,154.3841621847642,151.0316921983272,Graduate,1,0,6,6,5,6,4,4,14.729235347416637,14.602739536908079,0,1,1.4337446310935107,0.760510561151544,9.075115985878323
0,1,1,18,0,0,0,3,2,7,5,0,1,1,0,5,1,3,2,136.2631497395489,140.8236232803049,Graduate,0,2,5,4,2,3,4,3,12.638032400892802,13.030507619574234,0,0,1.1303743487802882,2.827862012954502,7.584268947030026
0,1,1,17,0,0,0,3,2,6,2,0,1,0,0,2,1,2,8,147.1193516016878,155.01600491441616,Graduate,1,1,6,6,3,2,5,5,16.49688640332357,15.41162891097219,1,0,1.6663436067003758,1.709118160306483,10.910990867893034
1,3,1,21,1,0,0,4,4,7,9,1,1,0,0,1,1,2,2,139.43249595685953,132.82273991464166,Graduate,0,1,7,6,1,2,6,4,14.788799607747327,13.381954709628392,0,1,2.6056868181786434,1.6429231027425626,8.183769792577564
1,2,1,20,0,0,1,4,2,5,10,0,1,0,1,2,1,2,2,131.55982930588468,113.52345728554971,Dropout,1,0,6,6,3,4,2,3,11.368570668220011,11.338226711127813,0,0,0.6003948888619257,1.3497637296315128,8.954928460661517
0,1,1,24,0,1,0,3,2,6,7,1,0,0,0,1,4,2,8,135.94963661596518,131.14255685541107,Graduate,1,0,6,7,6,6,5,4,14.885783845012893,13.597128673417405,1,0,2.832910871414083,0.680997781522797,7.940965945122509
0,1,1,19,0,0,0,3,3,3,7,0,1,0,0,5,3,2,3,164.94223181581555,171.31523159394436,Graduate,1,1,5,5,0,-1,4,5,15.722809146842813,14.516496884783885,1,0,2.928906002108369,1.241065137285384,8.134429933146158
1,1,1,30,0,0,0,1,6,4,1,0,0,0,0,2,5,2,7,145.78292375151833,128.82805619481732,Dropout,2,0,4,3,1,1,3,0,14.334331253288019,14.487374856858116,3,0,1.5009521285219525,0.9764296729111647,7.515148343367221
1,3,1,17,0,0,0,1,6,6,4,1,1,1,0,1,1,2,7,116.06042828309046,118.58850666704913,Dropout,0,0,4,5,2,3,2,4,12.931033052178268,12.26251564076873,0,0,0.5739355502991841,0.6713344128903439,11.94309659018464
1,1,1,27,0,0,0,4,6,10,4,1,1,0,0,1,4,2,4,131.51523774193976,139.91256098628796,Graduate,0,2,4,5,2,3,3,4,14.950595698063802,14.331019098267369,0,0,2.3689616597229928,1.2718012817319735,7.7797308780503815
0,1,1,17,0,0,1,2,3,7,6,0,1,0,0,2,3,1,3,122.16194025408325,136.0780760425203,Dropout,1,1,7,8,3,3,3,6,15.429296277639537,16.976995615718206,0,2,1.8725041251870267,1.3542971970223008,7.539942525498102
0,1,1,17,0,0,0,2,3,2,2,1,1,1,0,2,4,3,7,158.54850738608744,165.3267189623563,Graduate,0,2,4,5,4,3,3,4,15.073812781053798,15.847659638486133,2,0,2.597211542648754,1.1198999802136547,8.68107834161674
1,1,1,22,0,0,0,1,4,1,6,0,1,0,0,1,1,3,5,124.81205253503994,127.73907459908673,Dropout,1,1,6,7,3,2,3,5,13.845873841504146,14.889872325478274,0,0,0.25776710957253823,1.6461376494074433,8.929312991831663
0,3,1,20,0,0,0,2,4,7,7,1,1,0,0,1,2,2,3,157.23656939294574,159.0973687891329,Dropout,1,0,5,4,4,4,4,3,15.8655454828903,15.100883132017774,0,2,0.35349518960872484,1.7793277694267173,7.921984341227164
1,1,1,17,0,0,0,4,6,4,2,1,0,0,0,1,2,3,8,159.53162616682812,147.4524905727344,Dropout,0,0,7,7,1,1,6,6,11.499634540448625,11.53955215233036,0,0,4.066198045139476,1.741346422087222,4.5895646093981135
0,1,1,17,0,0,0,2,2,4,2,0,1,0,0,1,2,2,6,142.88624822849593,133.42073659154374,Dropout,0,0,4,3,1,0,2,3,11.459785344389779,12.352153187974231,0,0,2.796801122455466,1.555361897088593,5.384493408899511
1,1,1,21,0,0,0,2,2,7,1,0,1,0,0,1,2,2,8,150.88857483425124,133.5663598846322,Dropout,0,1,5,4,1,2,4,2,13.434517635573863,13.665656236487195,0,1,1.572380975042169,1.090391476532875,7.792351557646257
0,2,1,26,0,0,0,2,2,10,7,1,0,0,1,1,3,2,4,129.9708307038511,130.6902772890447,Dropout,1,0,7,7,7,8,5,6,17.462108542083524,18.21163735692349,0,0,0.4332718759313061,0.7687125342573626,10.181203558645715
1,2,1,24,0,0,0,3,3,7,4,0,1,0,0,4,5,2,2,156.98304956349122,161.39026010138932,Graduate,0,0,6,6,0,-1,3,4,17.358959828637623,16.735688798332898,0,0,0.8975371876353755,1.2769074205318687,9.390670157557977
0,1,2,21,1,1,0,3,4,2,3,0,1,0,0,1,3,2,8,115.20478976605568,116.38187264928065,Graduate,0,1,4,4,1,1,1,2,16.816441352238762,16.03596248519599,0,0,2.5620268777952866,2.0747805693811667,7.130579345347435
1,1,1,23,0,0,0,2,4,4,7,0,1,0,0,4,4,2,5,130.7463200806606,133.5830988515453,Dropout,0,0,6,7,5,6,4,4,14.097295120081231,12.69166907818855,0,0,1.2138857270218637,1.2443866025094992,7.973492882689004
0,2,1,21,0,0,1,4,2,7,2,1,1,0,0,4,1,2,5,133.84688399045413,141.44354387274353,Dropout,0,1,7,8,6,5,7,5,10.54027371415075,11.00157185442859,0,1,0.34233346727218716,1.520521871856831,9.460134407079732
1,1,1,17,0,0,0,2,2,8,5,1,1,0,0,2,2,2,5,159.72985664729913,146.4587117228039,Graduate,1,0,6,7,3,4,6,6,14.985506253515362,15.595760432112488,1,1,1.2283094588058472,1.1467362577356304,8.475206248168265
1,1,1,17,0,0,0,3,6,10,7,0,1,0,0,1,1,2,4,174.10493569961335,174.73338994979983,Graduate,2,0,7,8,3,3,5,6,12.802583695464675,13.435923254765378,1,0,0.516748728030989,1.388860921966843,9.49499640766953
1,1,1,20,1,0,0,3,2,6,6,1,1,0,0,1,1,2,3,130.90093831394364,133.36597728938867,Dropout,0,0,4,4,4,5,2,3,15.508832749557515,14.831571224798818,0,0,1.36698353947535,1.529373142711081,6.871932668271302
1,3,1,20,0,0,0,6,2,7,6,1,0,0,0,5,4,4,5,138.06524240852372,133.37611501494888,Graduate,1,1,5,5,1,0,2,2,14.890634032935747,15.351115880438124,0,0,1.1573812634657799,1.3415083571674506,10.924448093483075
1,1,1,25,0,1,0,2,3,1,2,0,1,0,0,4,4,2,6,116.37665739339221,95.11916880179582,Graduate,0,1,7,7,7,7,3,6,18.133550599378943,19.514689462407805,0,0,2.6741393743858737,0.6580388836457519,6.028525658608094
1,2,1,25,0,0,0,1,2,3,2,1,1,0,0,5,2,2,8,138.33761133345237,128.09561391333494,Graduate,1,0,4,5,4,3,2,2,17.73257990376918,18.828472617423564,0,1,2.776578269043947,0.6951004750509279,6.208326915516886
0,1,1,24,0,0,0,2,2,4,6,1,0,0,0,5,3,2,1,162.0299525183284,156.94727870949845,Enrolled,1,0,6,6,3,2,3,3,12.587169778001712,13.773328478925066,0,0,1.1093823722751552,1.9221653937419367,8.933967328476609
1,1,1,20,0,0,0,1,2,10,1,0,1,0,0,1,1,2,3,104.08462000991105,105.58059229220837,Graduate,0,0,5,4,2,3,2,2,14.264480726489158,12.314111417503842,0,0,1.7960443951752654,0.8905940057643871,9.494203932256685
0,1,1,17,1,0,0,2,2,1,7,1,1,0,0,1,1,2,7,140.36973779225167,140.70431124183241,Dropout,0,2,5,5,1,0,2,3,13.536771304391166,14.828710359881214,0,0,2.326945171140854,1.4168126675751949,8.663803873945897
0,1,1,23,0,0,0,2,3,4,4,1,1,0,0,3,3,2,7,154.36047673148119,173.59367049721433,Graduate,3,2,7,8,6,5,6,6,13.096856563254454,12.161295794657326,0,0,3.250915287123842,1.3308647186329574,5.591550316432591
0,1,1,24,0,0,0,2,2,9,5,0,1,0,0,1,1,2,2,141.14085250374754,150.57756619453394,Dropout,0,0,4,4,0,1,3,4,14.077950151648237,14.46046565610146,0,1,1.5994453749213464,1.178599510635538,6.754725787525968
0,1,1,17,0,0,0,5,2,4,3,0,0,0,0,1,1,2,2,136.2129511993705,135.98275324676297,Enrolled,1,0,7,6,0,1,6,4,10.435572102246079,10.296251365379156,0,0,0.36473422542257516,1.658927332066592,10.53757618279657
1,1,1,17,0,0,0,2,2,3,7,1,1,0,0,1,1,2,3,157.52982608812013,158.74162459936997,Graduate,2,0,7,7,2,3,6,7,12.787888015630372,11.92003152951971,0,0,1.9177598346060838,1.9869144385296176,7.4720407941697164
1,2,1,18,0,0,0,6,4,7,7,0,1,0,0,1,1,2,1,123.82500674174666,136.53177814787557,Enrolled,1,1,7,8,5,5,5,6,16.255241455768676,15.361971271698513,0,0,2.382222881147376,1.8428451983382008,7.907024552488577
1,3,1,22,1,0,0,4,2,7,5,1,0,0,0,1,1,2,6,124.41129497985627,137.50211602325427,Graduate,1,0,4,5,4,5,2,3,10.0,10.70965794308078,1,0,2.1433725396419665,2.0226455365055522,8.087088253530187
0,1,1,17,0,0,0,4,2,5,6,0,1,0,0,1,1,3,6,103.07535928824228,106.4163032948087,Dropout,0,0,7,6,4,5,3,5,10.82380382585096,11.03212708581516,1,0,2.2337707835214426,1.8967390774678758,6.686697519268246
0,1,1,21,0,0,0,5,2,10,4,1,1,0,0,1,4,2,7,146.50688831129702,163.84001665494802,Graduate,0,0,4,3,4,4,4,3,16.310151148235704,15.678334881168412,0,0,2.3830417655820444,1.4407630903699178,7.550209902207375
0,1,1,20,0,0,0,4,2,3,5,1,1,0,0,2,4,2,4,144.4230497155493,135.443089747867,Graduate,0,1,5,6,1,1,3,4,16.664199228122705,14.946962010741384,0,0,2.5448791818143017,2.14438351377205,8.309996083143014
0,1,1,20,0,0,0,4,2,8,4,1,1,0,0,1,1,2,6,128.5307092666475,128.24219659702032,Dropout,1,0,5,4,4,5,2,2,11.405478420372718,10.0,0,0,0.5492275414855154,2.218551553109536,9.565939976082973
0,2,1,17,0,1,0,2,3,7,5,0,1,0,0,3,3,2,8,122.12689606178029,153.7892993620303,Enrolled,0,0,4,3,0,1,4,2,16.325206138826132,14.890505568465365,0,0,1.2449860919847335,0.9083469871652968,7.619695182080716
0,1,1,18,0,0,0,3,6,4,4,1,1,0,0,4,1,2,8,139.05162307654547,146.15444843318073,Dropout,0,1,6,6,0,1,3,4,15.988419379179497,17.792304247970655,0,0,1.4808892565964502,2.3357116778152234,8.622851856401653
0,1,1,17,0,0,0,5,5,7,1,0,0,0,0,1,3,2,1,141.92263796938923,140.51298157765356,Graduate,0,1,7,6,5,4,6,4,14.42368353981076,15.217903954627289,0,1,2.2558111406744747,1.8213924175848482,8.399594785529073
1,2,1,23,0,0,0,2,3,2,1,1,0,0,0,1,1,2,1,116.04921667632195,117.0885839132386,Graduate,1,1,5,6,0,1,4,4,13.566554832084039,14.820557599965692,0,0,1.021685959969985,2.2803434425108473,9.08784424892524
1,1,1,24,0,0,0,1,1,2,2,0,1,0,0,1,3,2,8,101.08022986409324,102.87666736865256,Graduate,0,1,7,6,5,6,3,5,15.790328689207803,15.37281171481691,0,1,0.8722231992820877,2.3653917042110204,9.232510778797081
1,1,1,17,0,0,1,4,3,9,3,1,1,0,0,2,2,4,5,105.49239411041182,122.19178332159419,Graduate,1,1,7,6,5,6,7,4,13.608635322908516,12.030801172206239,1,1,2.2639295793411875,1.7049720741353471,7.918986041921657
1,1,1,29,0,0,0,3,1,1,7,0,1,0,0,1,1,2,6,110.92875457355328,118.97073856748156,Graduate,0,0,6,5,4,4,4,4,14.418447116176768,15.0266342030078,0,0,2.397113433172904,1.6268763093085363,6.166250864892442
